Text,Sentiment
dilma vai ter q rebolar boquinha garrafa ganhar turno aecio surpreendendo eleicoes eleicoes foradilma chupadilma,Neutral
dilma verdadeiro massacre nordeste voces acham ruim gente fala contra numeros nao ha argumentos,Neutral
nao acredito dilma vai ganhar serio pqp,Neutral
velho pessoas votaram dilma cabeca deus,Neutral
dilma nao pode ganhar porra dnv,Neutral
so agradeco dilma nao ganhar primeiro turno,Neutral
dilma ganhar segundo turno dai ferrou ferrou ferrou brasilmarina forapt aecio ptnuncamais,Neutral
dito feito custo acreditar dilma possa ganhar segundo turno serio desculpem,Neutral
demito desse pais dilma ganhar,Neutral
ah gente amor deus vcs preferam dilma previdencia serio dilma,Neutral
obvio q dilma,Neutral
dilma pode ganhar so causa nordeste,Neutral
sendo chamado esquerda votar dilma gente nao ser esquerda ser sensato,Neutral
dilma n pode ganhar velho q saco,Neutral
dilma le tranco el juego los votos marina muy probable vayan directo neves,Neutral
vai ter segundo turno infelizmente dilma vai ganhar,Neutral
dilma vai ganhar ta,Neutral
cara deus quiser vai dar algum jeito dilma nao ganhar,Neutral
trocar dilma aecio trocar sujo mal lavado,Neutral
dilma podes arrumar coisas levar corruptos segundo turno nao passas,Neutral
dilma sabe matematica igual inventa dado nao existe,Neutral
dilma aecio turno agora pergunto porque raios povo fez protesto ano passo chegar ano deixa sujo mal lavado,Neutral
prevejo discursos gigante acordou peticoes online impeachment dilma,Neutral
dilma ganhar segundo turno toda manifestacao jul desisto desse pais,Neutral
gigante acordou dilma ta fazendo dormir novo,Neutral
dilma ganhar di novo sinceramente vou ir morar estados unidos pq nao ta dando,Neutral
dilma vim aqui agradecer vou ser primeira jogar pedra naquela vadia serio,Neutral
nao compararem estadio mil q vaiou dilma milhoes eleitores claro q n vai bater nao to defendendo longe disso,Neutral
gente dizendo dilma aecio dilma ganhar ai senhor,Neutral
galera acha dilma manda tudo primeiro votem certo vereadores deputados governadores outros dai vao ver diferenca,Neutral
dilma voto piaui estados pobres pais bolsa familia falando alto la,Neutral
certeza dilma nao apoia acho vai apoiar aecio nariz torcido nao pra garantir,Neutral
hay q ideologizar campahacerla clasistaexplotar q dilma es candidata d pobres y aecio candidato d ricos analista en,Neutral
porra dilma nao pra ganhar tambem aecio,Neutral
curioso aecio tomou pau dilma estado minas onde citou orgulho aprovacao,Neutral
fazem protesto votaram dilma aecio fico perguntando burrice doenca mental,Neutral
dilma vc ganhar quero ver td oq vc prometeu d ein,Neutral
acho engracado povo protestar reivindicar direitos etc chegar la hora votar dilma sentido,Neutral
podia ser melhor tres ne turno marina vs aecio qm vencer contra dilma eleicoes,Neutral
nao corrupcao motivo voces nao votarem dilma corrupto todos sao,Neutral
proximos anos serao f aecio vai ganhar nao dilma reina soberana nordeste mg rj,Neutral
falando serio menos cagada desses dois dilma ja imaginaram aecio presidente representando brasil la ate medo pensar,Neutral
dilma y lula son igual peores los k,Neutral
so hoje vi adesivo dilma leve pt junto umas x todos carros custam acima mil dilmas,Neutral
apoio marina silva sera decisivo segundo turno presidente brasil diferenca aecio dilma pequeno,Neutral
dilma ganhar brasil ta lixo pq pra fazer campanha simpatica,Neutral
vai ganhar dilma nao acredito,Neutral
dilma vc vai ganhar disso ja sabemos entao compre proxima copa,Neutral
dilma ganhar considero naturalizada americana,Neutral
cu dilma ganhar demito,Neutral
outra deixa dilma quietinha la lugar daqui anos sabe algo melhor pra votar,Neutral
nao aceito dilma ganhando rio povo burro,Neutral
pq aecio ganhar dilma segundo turno flop desse pais so vai aumentar,Neutral
dilma ganhar amanha nao vou pra escola,Neutral
dilma so nao ganha aecio dois estados logico sp nao entende porra nenhuma,Neutral
aecio vai ganhar porque debate so perdeu x pra luciana pro dudujorge dilma nao sabe falar lula,Neutral
ta serio gente dilma nao pt nao chega pt nao aguento pt,Neutral
vcs sao merda vaiaram tanto dilma copa manifestacoes ano passado ganhando,Neutral
patetico y pirata telesur pasa micro q tenian preparado diciendoel electorado respaldo masivamente las politicas dilma con,Neutral
aturar anos saude educacao seguranca tudo precarias dilma lixona porra povo burro caralho,Neutral
acho inacreditavel pessoas votarem dilma so bolsa familia afins,Neutral
fizeram oq fizeram pra dps votarem dilma novamente direito voto jogado lixo chance desperdicada,Neutral
nao quero levar exatamente lado duro ver gente acesso informacao acreditar brasil dilma perfeito,Neutral
galera olha aqui dilma nao vai ganhar pq eh lixo,Neutral
alias programa intercambio high school p ensino medio publico criado governo dilma sabiammmm,Neutral
nao entendo dilma consegue ganhar aqui rj,Neutral
dilma ganhar vou rir tanto fez papagaiada twitter,Neutral
dilma ganhar aecio nao nao,Neutral
dilma vai segundo turno vimos gigante acordou haha brasileiro piada,Neutral
agora ta ganhando aecio ae deus sera ganha unica pessoa nao pode ganhar dilma,Neutral
povo reclama tanto mudanca vota mesma merda sempre dilma pt euvoteimarina vai chorar cama lugar quente,Neutral
nao entendo gnt nao vejo alma dizendo deseja vitoria dilma ainda consegue estar frente mole nao entendo msm,Neutral
dilma ganhar fica entendido povo brasileiro burro,Neutral
brasileiros acharam x alemanha pouco resolveram torturar levando aecio dilma pro turno raca,Neutral
povo fez puta revolta pra voltar dilma novo incrivel sabem votar turno pensem nojera dilma valeu,Neutral
datafolha falando q dilma ia ganhar tal,Neutral
brasil parece obvio la vuelta sao paulo y cia sera neves y el interior pobre dilma pero y la clase media emergente,Neutral
queridos podem reclamar dilma vai ganhar,Neutral
engracado eh aecio perder pra dilma estado pq alguem explica,Neutral
preconceito continua aecio dilma sujo mal lavado nordeste voto pra dilma explodir,Neutral
ano passado todo mundo querendo queimar cara dilma ia fica igual ok ano todo mundo coracaoces sao troxa,Neutral
juro dilma ganhar segundo turno vou buzinar frente casa todos voces,Neutral
acho impressionante memoria povo ano passado todos queriam dilma hoje segundo turno,Neutral
dilma vai ganhar pra provar brasileiro gosta tomar meio cu,Neutral
vamos fe dilma ganhar acredito vai cumprir disse sobre seguranca,Neutral
gente verdade historia urnas fraudadas pra favorecer dilma,Neutral
dilma pais melhornao queremos prototipo collor aecio dilma presidente gigante acordado nunca,Neutral
dilma ganhar brasil inteiro merece paulada,Neutral
comentario cientista politico dilma pode subir segundo turno diminuir depende votos marina brilhante aula logica,Neutral
aceitem dilma vai ganhar novo,Neutral
ta d sacanagem dilma vai ganhar novo partiu morar tunisia,Neutral
sinceramente acho dilma ganhar vai ser causa nordeste nao razao pra todo odio contra nordestino,Neutral
dilma ganhar povo vier graca pra fazer protesto daqui tempo vai levar uns tapa cara senta aguenta,Neutral
dilma ganhar to nessa junto pipo ir pra pais,Neutral
nao consigo acreditar q todos protestos ainda boa parte populacao q continua acreditando dilma,Neutral
casa todos indignados resultado so milhoes votos queremos ver mapa onde dilma ganhou turma jovem votou,Neutral
todo mimimi gigante acordou pra deixar pais maos dilma ja provou b n capacidade,Neutral
fico indignada dilma ta conseguindo ganhar,Neutral
entendo acho louvavel digo apenas defenderei segundo turno voto triste dilma,Neutral
ah gente plmdds dilma ganhar dnv ne pqp,Neutral
falam mal dilma enquanto estudante federal antes beneficiado bolsa familia nao reclamar visao,Neutral
lula dilma devem estar lamentando agora nao tentaram fazer lei midia agora nao adianta chorar globo segundo turno,Neutral
nao quero acreditar talvez dilma ganhe novo,Neutral
liguei p dilma sinal ocupado,Neutral
dilma popular rio janeiro,Neutral
aecio ganhar vai ser mesma coisa q dilma ta comando acordem trouxas so versao azul direitista,Neutral
mano mae votou dilma tchau nao fale duas cm tudo ainda igual,Neutral
so falta dilma ganhar,Neutral
aecio x dilma vamos segundo turno acordo pesquisas tendencia linear votos praticamente fato,Neutral
nao consigo acreditar fato dilma estar segundo turno deus cara ate onde nivel burrice brasileiro pode chegar,Neutral
aecio ganhar tomo cu pq nao gosta nordeste dilma ganhar tomo cu tb,Neutral
galera votando dilma gigante nao acordado,Neutral
noooooojo nordeste nada preconceito nada disso dilma serio malditos programas sociais nao explicacao forapt,Neutral
todo mundo reclama dilma nunca vi ninguem defender votos estranho nao,Neutral
nao vamos sambar cara dilma so pra nao ganhar,Neutral
dilma ganhar demito desse pais,Neutral
aecio governador minas voces nao concordam dilma ganhar aqui prova psdb nao fez nada aqui,Neutral
ah serio dilma reeleita,Neutral
tendencia psb apoiar dilma marina enxuga choro agora precisamos derrotar mal maior,Neutral
unica coisa q falo sobre eleicao dilma n pode ganhar buceta eleicao n pode n vai amem,Neutral
falaram tanto gigante acordou tal acho q continuou dormindo votaram dilma dnv fizeram revolucao toda atoa,Neutral
bom esperado dilma aecio turno votos marina vao pro pt psdb morre praia novo,Neutral
nao gostou opcao aecio dilma pro segundo turno botao la chamado branco nao sei ja viu entao encher,Neutral
ah dilma ganhar vou matar d,Neutral
tamo fuuuuuuuuuuuuuuuuuuuudido dilma ganhar votem aecio aecio eleicoes,Neutral
dilma ganhar vou mandar tomar cu proximo trouxa reclamar educacao saude etc,Neutral
merda dilma vai ganhar novo,Neutral
vergonha ver q dilma achei q brincadeira pesquisas ganhar saio pais porque n mereco morar aqui,Neutral
nao acredito dilma vai ganhar,Neutral
parabens vc votou dilma vc belo imbecil,Neutral
vim futuro pra dizer dilma vai ganhar,Neutral
dilma ganhar quero ver ninguem futuramente reclamando politica brasil estao jogando chance mudar zorra,Neutral
vcs nao podem querer mandar voto alheio votando dilma novo devem saber merda tao fazendo,Neutral
quase desespero subida dilma deus livre vou mudar canal,Neutral
nao acredito dilma ficou primeiro lugar porra pode cara pqp quero chorar agr quanto povo merda urnas viu,Neutral
serio dilma,Neutral
dilma ganhar povo vim querer fazer manifestacao vou ajudar choque moral,Neutral
dilma ganhar ver neguinho fazendo manifestacao juro deus q dou cara,Neutral
fico cara c gente q vota dilma n sofrer preconceito pqp,Neutral
nao entendo povo ruas protestar contra governo vaiou dilma copa criticou roubo petrobras quer tudo igual,Neutral
obvio prefiro dilma nao falar so dar lida minutos vc entende plantaobrasilbrnewsasp nid,Neutral
vcs culpando nordeste votarem dilma ah cara crescam boa vcs ja sabiam iria ganhar pra continuam reclamando,Neutral
to indignado ta bom governo fhc necessario lula arrumou deu oportunidade pra nao quis dar ai dilma caga,Neutral
engracados vcs odiarem dilma aumento passagem passe livre nao preciso pagar centavo entao chorem,Neutral
ue falaram tanto dilma vai ganhar ano novo,Neutral
exatamente povo acha dilma saindo brasil vai mudar noite pro dia capaz ficar pior,Neutral
verdade povo burro dilma aecio sao mesma mercado,Neutral
papelao viu jovens dilma ganhar vai rir todos nasceu pra ser otario vai morrer otario,Neutral
dilma ganhar desiste brasil vtnc,Neutral
dilma ganhar dps voces derem revoltados fizerem protestos saibam estao razao ta mao voces tempo,Neutral
ehhh galera dilma vai ganhar novo,Neutral
segundo turno affs velho dilma nao podia chegar teceiro primeiro,Neutral
nao votando dilma longe mim conta nao normal,Neutral
so vejo elite apoiando aecio nordeste idolatra dilma pt conclusao chega,Neutral
dilma frente porque gigante acordou hein imagina dormindo,Neutral
dilma nao pode ganhar maneira alguma olha saude ainda quer aumentar duracao curso medicina anos,Neutral
deus dilma ficar quatro anos presidencia mudo desse pais puta merda,Neutral
bora ganhar trem dilma,Neutral
fato pmdb apoiou dilma temer outros vao turno,Neutral
hipocrisia gigantesca fazer manifestacoes tudo pra agora dilma ganhar sa porra,Neutral
turno confirmado presidencia dilma agora vai ter arrumar grana,Neutral
pqp aecio n pode ganhar nao galera quero morar australia tudo pago dilma uai,Neutral
dormi sininho maravilhoso acordei noticia dilma ta liderando eita povo imbecil,Neutral
ta medo ebola to medo dilma ganhar sim,Neutral
ontem tava gritando gigante acordou hoje votou dilma bando hipocritas,Neutral
dilma ganhar posto video cantando b,Neutral
ah outra candidata votos genro eleitores sao esquerda votam dilma achar menos pior q psdb,Neutral
dilma nao pode ganhar pezao tambem nao,Neutral
povo burro sabia dilma ia pro segundo turno brasileiro bom pra caiaio,Neutral
dilma ganhar mudo eua,Neutral
dilma ganhando continua lixo pais chamado brasil disgusting,Neutral
sei dilma lixo pt idem vcs tao votando aecio pra tirar dilma serio serio vcs sabem aecio,Neutral
nao acredito vai ter turno desnecessario dilma vai ganhar todo jeito zz,Neutral
dilma apanhou debate normal imagina x hahaha ai corasaum,Neutral
dilma ganhar mudo pra cuba pra investir medicina,Neutral
disse dilma ia ganhar agr disse,Neutral
dilma sinha descarada vamos ganhar aecio viu peloamor,Neutral
dilma aecio segundo turno sinuca bico sujo mal lavado,Neutral
dilma votos aecio certo elavenceu matematica eleicao nao sentido vencer,Neutral
dilma aecio serio,Neutral
gigante dormiu cade evolucao brasil dilma novo nao,Neutral
institutos pesquisa brasil datafolha ibope aliado corruptos ladroes pt dilma vem,Neutral
vai dar cu viadinho melhor q votar dilma,Neutral
pra dilma ganhar prefiro devolver brasil pros indios pedir desculpas foradilma forapt,Neutral
dilma ja ruim imagina outros candidatos pra ver claramente sao despreparados,Neutral
dilma ganha fica tudo igual agr img aecio gabhar brasil vira ponta cabeca marina sei la,Neutral
falam falam dilma votam nela vsf ninguem vai fazer melhor entao vao tomar cu,Neutral
pai convencido aecio ganha dilma vai ganhar bagaca novo pais bosta,Neutral
dia luciana genro dilma aecio sujo falando mal lavado,Neutral
falar q israel outros paises dilma aparece praticamente indices voto continua lideranca tudo comprado,Neutral
vontade bater cada votou dilma,Neutral
vc n sabichao politica falar mal dilma aecio marina,Neutral
fdp dilma vai ganhar novo,Neutral
vai sim rt sera aecio vai ganhar dilma hora pra outra,Neutral
dilma ganhar vcs quiserem fazer protesto mando td tomar cu,Neutral
dilma voce pode ate ganhar nunca ajuda voto,Neutral
dilma ganhar ja vou arrumando malas,Neutral
dilma ganhar tera impeachment aguarde pra ver,Neutral
