Text,Sentiment
brasil agora encontramos cerca populacao burrice votar novamente porcaria dilma,Negative
quero ver dilma fizer bosta ai tds votaram nela vao reclamar,Negative
faz protesto poha pra chegar hoje votar dilma,Negative
vaiaram dilma vezes diante todo mundo agora ta vencendo dnv nunca vi brasileiro burro ainda bem ny,Negative
vcs tacam pau dilma agora q chance aecio ser eleito ficam reclamanto vao tomar cu tbm caralho,Negative
vote nulo q aecio tao pior quanto dilma,Negative
nulo vai pra dilma caso cargo amiga,Negative
acho vou ter q votar dilma turno ainda nao aeroporto particular,Negative
olha porra brasil ta vcs ainda vao ter coragem votar dilma novo pra continuar mesma bosta ta,Negative
povo burro sabe dilma terrorista epoca ditadura,Negative
td p chegar hoje votar dilma,Negative
sera eleitores dilma vergonha votar nela escondem todo periodo eleitoral,Negative
dilma presidente descente investido educacao ninguem burro ponto votar dilma,Negative
prefiro votar dilma aecio cara fez aeroporto dinheiro publico ate entao vejo denuncias contra pt nao contra dilma,Negative
assim pessoal fala bonito protestar votar dilma acho idiota maior protesto anular voto,Negative
voces ai reclamando nao saber votar dilma aecio segundo turno pra governador ta ai ne,Negative
necessidade votar dilma gente querem destruir sobrou pais,Negative
aqui crendo q segundo turno dilma marina rabo preso,Negative
deus vc existe faca c q dilma ganhe nao vc vai ver comigo viado fanfarrao,Negative
verdade nada pode ser pior dilma brasil acho aecio conseguiria tamanha proeza,Negative
brasileiro gosta foder vai tomar cu votar dilma rousseff novamente pqp,Negative
outra vcs entendessem minimo politica saberiam merda aecio podem acreditar sim pior dilma,Negative
to revoltada prima sei q anular vou ajudar capeta dilma revoltante,Negative
ia votar luciana genro preferia nao ajudar eleger marina entao jeito votar dilma ruim pior,Negative
dica pra dilma agora corta bolsa familia fies aumenta preco combustivel tudo pra boa licao nesse povo hipocrita,Negative
voto dilma segundo turno nego votar aecio,Negative
aecio dilma segundo turno vou votar opcao qria estar morta,Negative
anular jamais diminuindo numero aumenta ponto ditadura vote aecio pra dilma vazar,Negative
n entendo povo brasileiro torto direito reclamaram dilma agora vao la votam nela,Negative
dilma vencer tb pode mudar,Negative
povinho merda votouvai votar dilma certeza tava protestos ano passado falo nada,Negative
fazem protesto caralho pra chegar hoje votar dilma,Negative
dilma aecio pior,Negative
dilma menosprezou forca aecio meteu bucha so marina sephodeu,Negative
gente hipocrita vaiando dilma durante copa inteira dizendo nao faz nada agora vota nela,Negative
entao dilma classe media baixa sociedade vcs riquinhos nao ficam contentes nada vao tomar c,Negative
pior aercio dilma pqp,Negative
pai votou dilma homem louco,Negative
passa ano inteiro protestando pra chegar eleicao votar dilma novo,Negative
povo burro voto dilma,Negative
deveria votar aecinho pq burguezinho penso vcs pobres vou votar dilma okay,Negative
estudo pronatec preciso votar dilma hem,Negative
retracto con aquello la primerisima opcion dilma segunda vuelta totalmente abierta maana sube el bovespa,Negative
anular jamais diminuindo numero aumenta ponto ditadura vote aecio pra dilma vazar,Negative
to derrubado causa oliviosartori vai ganhartarso nao onde tirar votosagora dilma precisa marina,Negative
vai ser dilma aecio vou ter anular voto,Negative
dilma assaltante,Negative
dilma hora dessas deve estar rindo atoa pensando ai trouxas vou roubar anos,Negative
pior q ta n fica dilma n vai fazer nd tb nao prefiro aecio,Negative
pior segundo turno vai ter monte gente votando aecio so porque anti pt fica falando dilma,Negative
vergonha alheia dessas pessoas votaram dilma ta loco povo burro,Negative
metade pessoal tava ruas junho ano passado protestando votou dilma otarios,Negative
jeito esperar segundo turno torcer pra votou marina nao votar lixo dilma,Negative
segundo turno vai ficar dilma aecio maioria votou marina vai votar aecio,Negative
impossivel prever pesquisa datafolha turno deu dilma x serra,Negative
brasilenecesitan un despertar la conciencia retrocederan al coloniaje imperial presidenciaisnobrasil dilma vencera con su pueblo,Negative
turno dilma aecio jesus agora votar,Negative
globonews pare disfarcar aecio perder mg pra dilma vexa pronto,Negative
tudo aconteceu ultimos anos ainda existem pessoas votaram dilma bando burro,Negative
dilma x aecio turno entao vou votar novo,Negative
sei pior aecio dilma dificil ano vem negocio sera foda pior maneira possivel,Negative
dilma aecio vao foderrrrrrr,Negative
proximo q falar q metro falta agua falencia usp culpa dilma q tucanada menos pior la vou chegar voadora,Negative
timeline ta dilma vs aecio ta dando desgosto,Negative
nao defendo dilma nao vou contra porque ta ruim entao,Negative
dilma aecio definitivamente n sei pior tt,Negative
juro nao entendo pessual ano passado fez td protesto ainda votaram dilma entender,Negative
agora resta fazer votar aecio segundo turno pq dilma novo nao,Negative
tudo pra chegar hoje votar dilma,Negative
vendo dilma quase votos pergunto sabe burro voce todo mundo ai foder,Negative
votaria dilma,Negative
n acredito vai ter seg turno dilma confirmada so falta ver vai disputar c nao acredito brasileiro td burro msm,Negative
pessoas estao criticando votou dilma certeza votaram aecio lamentavel,Negative
pessoal fala mal dilma so ve coisas ruim fez coisas boas tchum mereco n,Negative
pior tudo saber mae votou aecio simplesmente querer votar dilma,Negative
foda mina pobre ainda filho cara pobre ainda ai ganha bolsa familia vota dilma pra nao perder dinheiro,Negative
parabens brasileiros fizeram protestos manifestacoes chegar dia votar dilma parabens,Negative
gigante anda mt acordado msm protestaram p brasil melhorar votaram dilma vao reclamar anos novo,Negative
sinceramente nao sei votar dilma aecio nao queria nenhum segundo turno,Negative
dificil porem prefiro aecio dilma,Negative
aecio dilma segundo turno nao sei pior,Negative
dilma governa pros pobre to aqui pobre ainda,Negative
to acompanhando eleicao pq vai ser dilma aecio porque brasileiro burro,Negative
brasilia dilma terceiro nao diga brasiliense nao sabe votar,Negative
vao parte vai todos menos dilma ainda ta frente pesquisas pra turno,Negative
ver dilma aecio segundo turno enjoo so nao vou perder tempo pra ir votar segundo turno,Negative
si el mostro ese le pesa con la diestra y la quedo tercera tambien muy dificil la re dilma,Negative
pessoal votou dilma deveria ser exilado,Negative
dilma aecio ta dificil viu,Negative
deus sei pior dilma aecio,Negative
menos pior pezao crivella dilma aecio agoraficoudificil,Negative
quadro bem negativo pro pt nessas eleicoes dilma pode ate suar bastante vencer derrotas simbolicas principalmente senado,Negative
dilema ano dilma aecio pior,Negative
queria marina vai dar aecio tomara povo n tao burro segundo turno faca coisa certa pt dilma,Negative
tudo pra chegar hoje votar dilma,Negative
povo burro turno votos pr dilma brasil,Negative
lamentavel votacao serio dilma ganhar desisto tudo vez kk,Negative
medo perder dinheiro rt dilma aun tiene sus seguidores creyentes sus mentiras socialistas,Negative
voce falar nordeste imbecil votar dilma voce ta fudido justica ne,Negative
quebram tudo pra chegar agora votar dilma,Negative
disso tudo dilma ainda sai frente nao entendo segundo turno deixem ser alienados obrigado,Negative
dilma pt perder sao paulo nao nao nenhuma novidade agora aecio perder minas prova total incompetencia,Negative
aecio dilma voto dilma certeza nao confio naquela cara sonso aecio,Negative
petrobras escandalos dilma voce ta dentro,Negative
burro suficiente votar dilma,Negative
adiantou tudo ano passado pra dps votar dilma,Negative
nao possivel dilma vai ganhar novo bando brasileiro burro imbecis,Negative
queremos mudancas votar dilma vamos ter,Negative
euvoteimarina porra roubando dilma ta vencendo povo burro vai rua reclamar merdas q vcs fazem,Negative
dilma aecio praticamente empatados rs sartori governador lasier eleito adivinhe partido comprou pesquisas,Negative
pessoas cabeca podem votar dilma gente absurdo bando bosta,Negative
mesmos trouxas votaram dilma hoje serao mesmos otarios vao p rua protestar,Negative
dilma nao governa pais sozinho vao aprender sobre politica antes votar governador senador etc,Negative
minas gerais dilma aecio marina estado conhece aecio preferiu votar dilma sera,Negative
povo td falando mal dilma p agr votar nela caralho,Negative
ultimo rt fato ano passado td mundo xingando pt ano eh dilma puts,Negative
dilma aecio menos pior dilma comentarios,Negative
ta doidaaaa,Negative
votei luciana nao queria jeito nenhum ter votar dilma aecio entao normal ter duvidas,Negative
pois dilma amor deus cagou banana,Negative
mae liga falar votou dilma pqp disse nao votar,Negative
serio nao ouvi ninguem dizendo preferia iria votar dilma agora diz povo nao otario ter votado pqp viu pais lixo,Negative
voto aecio porque globo veja folha disse dilma nao presta leu programa governo sobre historia partido,Negative
dilma ja terrorista bjks,Negative
tudo pra chegar hoje votar dilma tudo pra chegar hoje votar dilma so vejo kibe nessa tl,Negative
tendo dito digo votei eduardo jorge agora menos algo bizarro ocorra optarei dilma turno,Negative
vcs acham ta ruim dilma elejam aecio pra ver maravilha brasil vai ficar anos,Negative
ja to sofrendo segundo turno to frustrada igual fico algo vida errado nao quero dilma aecio d,Negative
deixaram d votar dilma p votar aecio zzzzzzzz gigante ainda ta durmindo,Negative
estados nordeste dilma vai ganhando povo consegue ser iludido ajudinha governo vergonha bolsafamilia,Negative
gente horrivel saber pais so vai retroceder dilma iria manter porcaria aecio vai piorar porcaria,Negative
dilma aecio turno vao disputar pra ver vai fuder ainda,Negative
vai la votar dilma ser otario novo,Negative
pra defender dilma ser sustentado bolsa familia vc pode simplesmente achar menos pior candidata,Negative
quer mudanca ne entao porra deu pra votar puta dilma ham,Negative
dilma ruim ruim,Negative
nao votei dilma nao devo votar nela turno tb nao nao to querendo votar aecio tambem vou justificar anular,Negative
kd gigante q acordado dormiu d novo vagabundo faz tudo pra ir votar dilma,Negative
povo brasileiro memoria curta so pode ano passado todos protestando pra mudar brasil hj votaram dilma,Negative
pior votar tiririca votar dilma aecio,Negative
dilma aecio segundo turno brasil ta perdido,Negative
dilma marina carioca muuuuuito burro,Negative
dilma aercio nao sei pior,Negative
antes disso dilma pra salvar,Negative
alckmin reeleito sp dilma brasil continua tudo afinal sp brasil vao bem obrigado,Negative
dilma x aecio mortal kombaaaaaaat,Negative
dilma ficou terceiro lugar aqui regiao obrigado pessoal baixada santista tmblrcozbbrxssmasi,Negative
votarei nulo pior hipoteses dilma nunca aecio,Negative
saldo bancario dilma deve estar negativo agora pk tanto voto q certeza comprou pra ganhar eleicao deve ter sido foda,Negative
vamos compartilhar absurdo dilma dessa vez suando carros oficiais transportar papeis,Negative
familia inteira votou dilma vao foder,Negative
muita tristeza coracao vou votar dilma segundo turno porque nao pra votar aecio nao condicao minima pra,Negative
ai vc pensa q votou dilma burro gente votou aecio,Negative
vao la protestar agora votam dilma tomem vergonha cara,Negative
