username	date	retweets	favorites	text	geo	mentions	hashtags	id	permalink	score	sentiment
presleyson	05/10/2014 20:02	0	0	votei na  e agora vou votar    na  nao voto mais  eleicoes euvoteimarina		@silva_marina @AecioNeves @dilmabr	#Eleicoes2014 #EuVoteiMarina40	5,19E+17	https://twitter.com/presleyson/status/518899017577922560	0.0	Neutro
marcioadriano79	05/10/2014 20:02	0	0	 fez de tudo pra tentar estragar a candidatura do  mas nao teve jeito		@redeglobo @AecioNeves		5,19E+17	https://twitter.com/marcioadriano79/status/518899013178122242	0.0	Neutro
vhalmeida	05/10/2014 20:02	3	0	confirmado  sensacional    vamos com tudo para o segundo turno  pic.twitter.com/dqijotetpc		@AecioNeves		5,19E+17	https://twitter.com/vhalmeida/status/518899013152956416	0.8	Positivo
thaianny_pontes	05/10/2014 20:02	1	0	"vaaaamo dilmaa rt   confirmado ÃÂº turno sera entre  e    glo.bo/tqxav pic.twitter.com/vbexdhrt """""		@JornalOGlobo @dilmabr @AecioNeves		5,19E+17	https://twitter.com/thaianny_pontes/status/518899012028891136	0.0	Neutro
kad_ml	05/10/2014 20:02	0	0	 agora nao tem pesquisa q segure  aeciomudabrasil		@ProfIvan13 @AecioNeves	#aeciomudaBrasil	5,19E+17	https://twitter.com/kad_ml/status/518899011135483904	-0.08333333333333333	Negativo
TukaScaletti	05/10/2014 20:02	2	2	ae ae ae ae ..  .... mudabrasil		@AecioNeves	#MUDABRASIL	5,19E+17	https://twitter.com/TukaScaletti/status/518899006966366208	0.0	Neutro
greiccielle	05/10/2014 20:02	0	0	   forapt vamos que vamos aecio  		@JornalOGlobo @dilmabr @AecioNeves	#foraPT	5,19E+17	https://twitter.com/greiccielle/status/518899000070905857	0.0	Neutro
likemonaco	05/10/2014 20:02	0	0	ÃÂ   confirmado ÃÂº turno sera entre  e    glo.bo/tqxav pic.twitter.com/iyhvqjq ÃÂ tranquei		@JornalOGlobo @dilmabr @AecioNeves		5,19E+17	https://twitter.com/likemonaco/status/518898996354760704	0.0	Neutro
alex_eduardo	05/10/2014 20:02	0	0	apuracao matematicamente iremos para o o turno para presidente aecioneves   			#apura #a #45	5,19E+17	https://twitter.com/alex_eduardo/status/518898995855654912	-0.2	Negativo
FernandoColapso	05/10/2014 20:02	0	0	 turno entre  e  aff acorda braseeeel pic.twitter.com/esjhfcc		@dilmabr @AecioNeves		5,19E+17	https://twitter.com/FernandoColapso/status/518898986758209537	0.4	Positivo
davidkoubek	05/10/2014 20:02	0	0	druhe kolo prezid voleb v brazilii definitivn  potvrzeno vrchnim voleb soudem po se teni    mistnosti         		@dilmabr @AecioNeves		5,19E+17	https://twitter.com/davidkoubek/status/518898982018629632	0.1	Positivo
ffdaher	05/10/2014 20:02	0	0	 vamos virar essa eleicao e tirar do pt a chave do cofre 		@AecioNeves		5,19E+17	https://twitter.com/ffdaher/status/518898981288812544	0.0	Neutro
PoliticaReal_	05/10/2014 20:02	0	0	brasil  esta com    e  ficou com   e  com    segundo turno entre pt e psdb		@dilmabr @AecioNeves @silva_marina		5,19E+17	https://twitter.com/PoliticaReal_/status/518898974905073664	0.0	Neutro
AllissonGD08	05/10/2014 20:02	47	53	aaeeciiiooo ÃÂ° turno porrraaaaa   aeciopresidentedobrasil		@diguinhocoruja @AecioNeves	#AecioPresidenteDoBrasil	5,19E+17	https://twitter.com/AllissonGD08/status/518898973382541312	0.0	Neutro
giancarloGBP	05/10/2014 20:02	0	0	 ...nunca houve esse tipo de processamento pos voto enfim  acho estranho    		@dalostgiancarlo @dhaas_ @silviadcorso @AecioNeves @VoceFiscal		5,19E+17	https://twitter.com/giancarloGBP/status/518898971130216448	0.0	Neutro
Fusco13R	05/10/2014 20:02	0	0	   pesquisas vergonhosas		@JornalOGlobo @dilmabr @AecioNeves		5,19E+17	https://twitter.com/Fusco13R/status/518898967401476096	0.4	Positivo
dknreis	05/10/2014 20:02	0	0	 ja foi o check  agora temos o mate a  no  turno  ja ta ganho 		@AecioNeves @dilmabr		5,19E+17	https://twitter.com/dknreis/status/518898967305007104	0.0	Neutro
habibchalita	05/10/2014 20:02	0	3	fato     ÃÂ   confirmado ÃÂº turno sera entre  e    glo.bo/tqxav pic.twitter.com/vdagqmhs ÃÂ		@JornalOGlobo @dilmabr @AecioNeves		5,19E+17	https://twitter.com/habibchalita/status/518898966076088320	0.0	Neutro
BenjaminSilva	05/10/2014 20:02	1	0	antonio anastasia  delfin de  vence disputa por el senado en minas gerais  bastion del psdb.		@AecioNeves		5,19E+17	https://twitter.com/BenjaminSilva/status/518898962309611521	-0.125	Negativo
acdlima1	05/10/2014 20:02	0	0	 no o turno  parabens    o brasileiro pode voltar a acreditar em um brasil de verdade forte e moderno    pic.twitter.com/olslxan		@AecioNeves		5,19E+17	https://twitter.com/acdlima1/status/518898958941577218	0.0	Neutro
neto_amorim80	05/10/2014 20:02	0	0	vamos  rumo a vitoria.. torcendo sempre pelo 		@AecioNeves @Rede45		5,19E+17	https://twitter.com/neto_amorim80/status/518898956735352833	0.3	Positivo
algustto_dbt	05/10/2014 20:02	0	0	uhuuuuuuu  turno sera dilma e aecio queremosaecio foradilma votevoteaecio aeciopresidente 		@aecioneves	#queremosaecio #foradilma #vote45voteaecio #aeciopresidente	5,19E+17	https://twitter.com/algustto_dbt/status/518898951714783232	-0.2	Negativo
putzGee	05/10/2014 20:02	0	0	  ' rt  confirmado ÃÂº turno sera entre  e    glo.bo/tqxav		@JornalOGlobo @dilmabr @AecioNeves		5,19E+17	https://twitter.com/putzGee/status/518898949693145089	0.0	Neutro
tthiagodomingos	05/10/2014 20:02	0	0	 e  vish vish		@dilmabr @AecioNeves		5,19E+17	https://twitter.com/tthiagodomingos/status/518898948766183425	0.0	Neutro
segurosybanca	05/10/2014 20:02	0	0	 y  pasan a segunda vuelta en comicios brasileÃÂ±os  ow.ly/ciwnr		@dilmabr @AecioNeves		5,19E+17	https://twitter.com/segurosybanca/status/518898943682682880	0.0	Neutro
greicelealdino	05/10/2014 20:02	0	0	 merece  sucesso no segundo turno.		@AecioNeves		5,19E+17	https://twitter.com/greicelealdino/status/518898940306280448	0.0	Neutro
sincalwaysangel	05/10/2014 20:02	2	1	e no segundo turno sou  como fui no primeiro haha euvotoaecio aeciopresidente aecio 		@AecioNeves	#EuVotoAecio45 #A #A	5,19E+17	https://twitter.com/sincalwaysangel/status/518898939932971008	-0.75	Negativo
certa_politica	05/10/2014 20:02	0	0	forca  acredito que o brasil tomara vergonha na cara e o comunismo fique cada vez mais longe de nos		@AecioNeves		5,19E+17	https://twitter.com/certa_politica/status/518898932269973504	0.0	Neutro
juliogiusti	05/10/2014 20:02	0	0	segundo turno formado dilma    aecioneves   			#Dilma13 #A	5,19E+17	https://twitter.com/juliogiusti/status/518898932169314304	-0.1	Negativo
TD_EH_GALO	05/10/2014 20:02	0	0	aecio e dilma ÃÂº turno   boa  vc vai levar essa  		@AecioNeves		5,19E+17	https://twitter.com/TD_EH_GALO/status/518898931888312320	0.0	Neutro
0_marcia	05/10/2014 20:02	8	6	   obrigada deus.es o unico que sabe todas as coisas aeciopresidente		@prof_gera @AnjoNpi @AecioNeves	#45AecioPresidente	5,19E+17	https://twitter.com/0_marcia/status/518898931775074304	-0.4	Negativo
silviadcorso	05/10/2014 20:02	1	0	     estranho isso ai amigo.		@giancarlobpaim @dalostgiancarlo @dhaas_ @AecioNeves @VoceFiscal		5,19E+17	https://twitter.com/silviadcorso/status/518898931733114880	0.5	Positivo
daniloguerrak	05/10/2014 20:02	0	0	    por essa o pt nao esperava.		@JornalOGlobo @dilmabr @AecioNeves		5,19E+17	https://twitter.com/daniloguerrak/status/518898930525143040	0.4	Positivo
mayrapertossi	05/10/2014 20:01	5	0	se termino el sueÃÂ±o de    y  van a segunda vuelta en brasil		@silva_marina @dilmabr @aecioneves		5,19E+17	https://twitter.com/mayrapertossi/status/518898927845007360	-0.2	Negativo
AdmRafaFerreira	05/10/2014 20:01	0	0	o segundo turno para presidente vai  e  eleicoes pic.twitter.com/twvllzyu		@dilmabr @AecioNeves	#Elei	5,19E+17	https://twitter.com/AdmRafaFerreira/status/518898923684265984	0.2	Positivo
ROSANECORDESCHI	05/10/2014 20:01	0	0	 so pra esclarecer algum repasse do gov federal tem haver com as obras feitas em mg 		@AecioNeves		5,19E+17	https://twitter.com/ROSANECORDESCHI/status/518898919921967104	-0.1	Negativo
DarthGrunge	05/10/2014 20:01	0	0	rt  pic.twitter.com/rarxkiiuh		@AecioNeves		5,19E+17	https://twitter.com/DarthGrunge/status/518898917598330880	0.0	Neutro
Fcsalame	05/10/2014 20:01	0	0	mais uma vez a o presidente fernando henrique  fez a diferenca..  esta no o turno e vai ser o presidente 		@orgulhoFHC @AecioNeves @_souaecio		5,19E+17	https://twitter.com/Fcsalame/status/518898916927229952	-0.05	Negativo
cassito78	05/10/2014 20:01	0	0	   xo pt 		@ricardogbecker @AecioNeves @redesartori		5,19E+17	https://twitter.com/cassito78/status/518898915224330240	0.525	Positivo
orenanvicente	05/10/2014 20:01	0	0	 e  o que sera desse brasil zil zil  		@dilmabr @AecioNeves		5,19E+17	https://twitter.com/orenanvicente/status/518898911038427136	0.0	Neutro
broadpolitico	05/10/2014 20:01	5	1	com    das urnas apuradas   e  disputarao o segundo turno		@dilmabr @AecioNeves		5,19E+17	https://twitter.com/broadpolitico/status/518898909851439106	0.12222222222222219	Positivo
juliomoraes	05/10/2014 20:01	0	0	  e  no segundo turno diferenca entre os dois de apenas   ate entao eleicoes pic.twitter.com/udqhxzihub		@dilmabr @AecioNeves	#Elei	5,19E+17	https://twitter.com/juliomoraes/status/518898901475418112	0.0	Neutro
Jatzel09	05/10/2014 20:01	1	0	aplausos se merece don agripino maia  presidente del partido democrata de brasil y jefe de campaÃÂ±a de 		@AecioNeves		5,19E+17	https://twitter.com/Jatzel09/status/518898895037165568	0.0	Neutro
HenriqueGirardi	05/10/2014 20:01	0	1	parabens aecio  agora vamos engolir essa dilma no ÃÂº turno teamaecio aecioneves			#TeamAecio #AecioNeves	5,19E+17	https://twitter.com/HenriqueGirardi/status/518898892067577857	0.0	Neutro
MariaCarmemRibe	05/10/2014 20:01	0	0	   		@JornalOGlobo @dilmabr @AecioNeves @ironizou		5,19E+17	https://twitter.com/MariaCarmemRibe/status/518898885985841152	0.5	Positivo
pachomiranda	05/10/2014 20:01	5	0	eleicoes en brasil  gana  vuelta con   y va con      a da vuelta  con    app.folha.com/pagina/aovivo /id ;date    ÃÂ		@dilmabr @AecioNeves @silva_marina	#Elei #pagina	5,19E+17	https://twitter.com/pachomiranda/status/518898875143557120	0.16666666666666663	Positivo
arturburigo	05/10/2014 20:01	0	0	com o apoio da marina ao aecio  mais de   dos votos dela vao pro peessedebista  ou seja   eleito.		@AecioNeves		5,19E+17	https://twitter.com/arturburigo/status/518898873058983937	0.0	Neutro
juliana_otani	05/10/2014 20:01	0	1	todas as pesquisas erraram  a diferenca de  e  foi muito grande.		@AecioNeves @silva_marina		5,19E+17	https://twitter.com/juliana_otani/status/518898870240419840	0.0	Neutro
amandakaulitz	05/10/2014 20:01	0	0	dilma x aecio irei de psdb com certeza absoluta qualquer um menos essa corja corrupta do pt.vamo que vamo    aecio		@AecioNeves	#Aecio45	5,19E+17	https://twitter.com/amandakaulitz/status/518898869225422849	0.0	Neutro
Dario_Pinheiro	05/10/2014 20:01	0	0	 e  no segundo turno voce tem a obrigacao de ganhar         se vira e ganha essa porra    		@AecioNeves @dilmabr @AecioNeves		5,19E+17	https://twitter.com/Dario_Pinheiro/status/518898869094993920	-0.06666666666666667	Negativo
giu_muller	05/10/2014 20:01	0	0	venceremos         tiramos de letra      		@AecioNeves @LuanaPiovaniTV @Roxmo @tumaoficial @lobaoeletrico @reinaldoazevedo		5,19E+17	https://twitter.com/giu_muller/status/518898863961550848	0.0	Neutro
KLLECIAMOTA	05/10/2014 20:01	0	0	"    realiza sonho de lula e pt e elege dilma no segundo turno rs"""""		@antonioaas @AecioNeves		5,19E+17	https://twitter.com/KLLECIAMOTA/status/518898863890251776	0.0	Neutro
CLAUDIABERGAMI2	05/10/2014 20:01	2	1	 primo  estamos muito feliz com o resultado  vamos arrebentar no ÃÂ°turno parabens estamos juntos...		@AecioNeves		5,19E+17	https://twitter.com/CLAUDIABERGAMI2/status/518898862673887232	0.55	Positivo
patigeorg	05/10/2014 20:01	1	1	ta na hora da  apoiar o  mudabrasil eleicoes aecio		@silva_marina @AecioNeves	#MudaBrasil #Eleicoes2014 #Aecio45	5,19E+17	https://twitter.com/patigeorg/status/518898859461074944	0.8	Positivo
lgambardella	05/10/2014 20:01	0	0	dilma rousseff to face presidential run off against aecio neves on  october  bbc.in/xtbqr    brazil		@EUBrasil @dilmabr @AecioNeves	#Brazil	5,19E+17	https://twitter.com/lgambardella/status/518898858017832960	0.0	Neutro
mahebo	05/10/2014 20:01	4	0	en estricto rigor tanto dilma como marina se desinflaron el que se inflo fue  brasildecide		@AecioNeves	#BrasilDecide2014	5,19E+17	https://twitter.com/mahebo/status/518898852363923457	0.0	Neutro
lenslima	05/10/2014 20:01	0	0	      eleicoes eleicoes pic.twitter.com/wdzwdaivv		@silva_marina @dilmabr @diImabr @AecioNeves @UOLPolitica	#Eleicoes2014 #eleicoes	5,19E+17	https://twitter.com/lenslima/status/518898842084069377	-0.1	Negativo
chrislimao	05/10/2014 20:01	0	0	 que resultado  vem com todo o gas pro segundo turno espero q  declare apoio a ele.		@AecioNeves @silva_marina		5,19E+17	https://twitter.com/chrislimao/status/518898830725902336	0.0	Neutro
taleslacerda	05/10/2014 20:01	0	0	"bora comparar  \o    confirmado ÃÂº turno sera entre  e    glo.bo/tqxav pic.twitter.com/aoztom """""		@JornalOGlobo @dilmabr @AecioNeves		5,19E+17	https://twitter.com/taleslacerda/status/518898829006209024	0.5	Positivo
Johnny0523	05/10/2014 20:01	0	0	agora e oficial   enfrentara dilma no segundo turno    maos a obraÃÂ aeciopresidente ralacapivara		@AecioNeves	#AecioPresidente #RalaCapivara	5,19E+17	https://twitter.com/Johnny0523/status/518898828687470592	-0.1	Negativo
muoio	05/10/2014 20:01	3	8	parabens meu presidente         vamos em frente     pic.twitter.com/vfykvjvdd		@AecioNeves		5,19E+17	https://twitter.com/muoio/status/518898827634688002	-0.1	Negativo
Belem_Noticias	05/10/2014 20:01	0	0	confirmado ÃÂº turno sera entre  e  .		@dilmabr @AecioNeves		5,19E+17	https://twitter.com/Belem_Noticias/status/518898823188738048	0.1515625	Positivo
vicovinhal	05/10/2014 20:01	0	0	 tamo indo ai na sua casa jantar pra comemorar o o turno   		@AecioNeves		5,19E+17	https://twitter.com/vicovinhal/status/518898820231745537	-0.2318181818181818	Negativo
WesleyPatricio	05/10/2014 20:01	0	0	 essa e  e ninguem toma		@g1 @AecioNeves		5,19E+17	https://twitter.com/WesleyPatricio/status/518898811377565696	0.0	Neutro
albuquerquejr	05/10/2014 20:01	0	2	mg vota pt e perdeu a oportunidade por ÃÂ± ter dado a  a vitoria aecio vai ganhar o ÃÂº turno e ser presidente do brasil.		@AecioNeves		5,19E+17	https://twitter.com/albuquerquejr/status/518898799771918336	0.0	Neutro
MaharaHelena	05/10/2014 20:01	0	0	e aecio agora e a sua vez   sai pt   que venha o proximooooo aecioneves vemcomtudo  fb.me/zweeaw			#45 #AecioNeves #VemComTudo	5,19E+17	https://twitter.com/MaharaHelena/status/518898798060253185	-0.6499999999999999	Negativo
esdemontero	05/10/2014 20:01	4	0	brasilvoto   pt      psd      ps    abstencion  		@DilmaBR @AecioNeves @Silva_Marina	#BrasilVoto2014	5,19E+17	https://twitter.com/esdemontero/status/518898791966326784	0.5	Positivo
eluniversocom	05/10/2014 20:01	10	7	dilma rousseff      y aecio neves      a segunda vuelta en eleccion presidencial de brasil   tinyurl.com/kxyr		@dilmabr @AecioNeves	#Brasil	5,19E+17	https://twitter.com/eluniversocom/status/518898787935584256	0.0	Neutro
iam_liaavillar	05/10/2014 20:01	0	1	tou muitoooooooo feliz  por   aecio vai ganha meu candidato  mds vou orar mto  aecio		@AecioNeves	#Aecio45	5,19E+17	https://twitter.com/iam_liaavillar/status/518898773012275202	0.0	Neutro
coutoapae	05/10/2014 20:01	0	0	   bem q o felipe neto disse.......		@JornalOGlobo @dilmabr @AecioNeves		5,19E+17	https://twitter.com/coutoapae/status/518898771036741632	0.0	Neutro
sandrabortolet	05/10/2014 20:01	0	0	viva   cara valeu vc sera nosso presidente.		@AecioNeves @AecioBlog		5,19E+17	https://twitter.com/sandrabortolet/status/518898770084626432	0.5	Positivo
mackbetsip	05/10/2014 20:01	0	0	   avante aecio      		@JornalOGlobo @dilmabr @AecioNeves		5,19E+17	https://twitter.com/mackbetsip/status/518898769463889920	0.0	Neutro
matheusnerys	05/10/2014 20:01	0	0	rt  partiu dar aquela cheirada na farinha		@AecioNeves		5,19E+17	https://twitter.com/matheusnerys/status/518898753361956864	0.0	Neutro
NicaraguaBendit	05/10/2014 20:01	0	0	"   ""que o sonho de um brasil melhor possa ser concretizado  boa sorte  brasil"" mudabrasil equipean pic.twitter.com/rhojauqu """""		@AecioNeves	#MudaBrasil #EquipeAN	5,19E+17	https://twitter.com/NicaraguaBendit/status/518898748236103680	0.0	Neutro
CharlesRassaert	05/10/2014 20:01	2	0	bresil election er tour   avec     avec       pic.twitter.com/pvytbknvh		@dilmabr @AecioNeves @VicAbk6 @TomFriang @opendiplo	#Br #election	5,19E+17	https://twitter.com/CharlesRassaert/status/518898746126766080	0.0	Neutro
MilaCafe	05/10/2014 20:01	0	0	lembro um debate q disseramo embate foi entre dilma e marina  a  ta fora disputa nem marina se dirigia a ela so falava c/dilma 		@AecioNeves		5,19E+17	https://twitter.com/MilaCafe/status/518898742637117440	0.2	Positivo
jorgebranquelo	05/10/2014 20:01	0	0	 vamos aecioooo  eh com voce que estamos    vamosaecio		@AecioNeves	#Vamosaecio	5,19E+17	https://twitter.com/jorgebranquelo/status/518898738870644736	0.8	Positivo
CFCmaicon	05/10/2014 20:01	0	0	aooooooooo rt  confirmado ÃÂº turno sera entre  e    glo.bo/tqxav		@JornalOGlobo @dilmabr @AecioNeves		5,19E+17	https://twitter.com/CFCmaicon/status/518898735984951297	-0.1	Negativo
Portal_LB	05/10/2014 20:01	0	0	por mim tanto faz ...  dementes   ladroes    dilmarousseff aecioneves			#DilmaRousseff #AecioNeves	5,19E+17	https://twitter.com/Portal_LB/status/518898729638973440	0.0	Neutro
BRASILTotalNews	05/10/2014 20:01	2	3	decidido ÃÂº turno. vamo q vamo . aeciopresidente  		@AecioBlog @AecioNeves	#Aecio45Presidente	5,19E+17	https://twitter.com/BRASILTotalNews/status/518898720172425217	0.5583333333333333	Positivo
vianperalta	05/10/2014 20:01	0	0	brasil reacciona y dilma con   y aecioneves con   van rumbo al segundo turno forapt vazadilma foralula			#Brasil2014 #Dilma #AecioNeves #foraPT #vazaDilma #foraLula	5,19E+17	https://twitter.com/vianperalta/status/518898720071778304	0.0	Neutro
TazAqui	05/10/2014 20:01	0	0	eleicoes    em campinagrande   para presidente aecioneves      dilmarousseff      marinasilva  ..  fb.me/akkale			#CampinaGrande #AecioNeves #DilmaRousseff #MarinaSilva	5,19E+17	https://twitter.com/TazAqui/status/518898718687629312	0.05	Positivo
NicaraguaBendit	05/10/2014 20:01	0	0	"   ""estou com muita fe e muito respeito  mas estou pronto  se chegar ao segundo turno  para governar o pic.twitter.com/dhvhjnw"""		@AecioNeves		5,19E+17	https://twitter.com/NicaraguaBendit/status/518898718473351168	0.0	Neutro
GPronaldo13	05/10/2014 20:01	2	0	  o coracao do brasil bate forte.		@Verazattar @AecioNeves		5,19E+17	https://twitter.com/GPronaldo13/status/518898714698854401	0.4	Positivo
gregolefta	05/10/2014 20:01	2	4	         pic.twitter.com/bxybfjs		@marisascruz @AnjoNpi @reinaldoazevedo @Rede45 @FAXINANOPODER_ @brunocovas @AecioNeves @alvarodias_ @Aloysio_Nunes		5,19E+17	https://twitter.com/gregolefta/status/518898710898810880	0.0	Neutro
simonbelisario	05/10/2014 20:01	0	0	   para proxima vuelta se debe trasmitir con + fuerza lo q se ha logrado con lula y dilma inclusion social.		@teleSURtv @dilmabr @AecioNeves		5,19E+17	https://twitter.com/simonbelisario/status/518898708336115712	1.0	Positivo
JotaPerkol	05/10/2014 20:01	0	0	 aecio aecioconfirma aeciopresidente fizemos nossa parte para o ÃÂº turno  vem ai o ÃÂº turno  vamos nos empenhar 		@AecioNeves	#Aecio45 #Aecio45Confirma #Aecio45Presidente	5,19E+17	https://twitter.com/JotaPerkol/status/518898705400094721	0.0	Neutro
A_Guadagnin	05/10/2014 20:01	0	1	acorda gente     foradilma aecio aeciopresidente aecioneves			#ForaDilma #Aecio45 #Aecio45Presidente #AecioNeves	5,19E+17	https://twitter.com/A_Guadagnin/status/518898704678653952	-0.1	Negativo
alpalombo	05/10/2014 20:01	0	0	  facil  basta olhar ja no primeiro turno.		@alexandre_mello @AecioNeves		5,19E+17	https://twitter.com/alpalombo/status/518898704125026304	-0.1	Negativo
giancarloGBP	05/10/2014 20:01	1	1	 ...que usasse de  a  segundos.. ainda mais se considerarmos q  ate hj..    		@dalostgiancarlo @dhaas_ @silviadcorso @AecioNeves @VoceFiscal		5,19E+17	https://twitter.com/giancarloGBP/status/518898696613027840	0.4	Positivo
HeitorMoNeto	05/10/2014 20:01	0	0	parabens  agora e focar em ajudar o  para livrarmos o brasil da porcaria do pt  foradilma forapt foraptralhas		@geraldoalckmin_ @AecioNeves	#ForaDilma #ForaPT #ForaPTralhas	5,19E+17	https://twitter.com/HeitorMoNeto/status/518898687054209024	0.0	Neutro
alexhijmans	05/10/2014 20:01	0	0	a nd round in brazil 's presidential elections has just been confirmed on oct   and  will face each other.		@dilmabr @AecioNeves	#Brazil	5,19E+17	https://twitter.com/alexhijmans/status/518898678086774785	-0.1	Negativo
virginiaduailib	05/10/2014 20:00	0	0	 no segundo turno pic.twitter.com/ufkpqalux		@AecioNeves		5,19E+17	https://twitter.com/virginiaduailib/status/518898675578572800	0.0	Neutro
marci_kk	05/10/2014 20:00	0	0	aecio     		@AecioNeves		5,19E+17	https://twitter.com/marci_kk/status/518898672911007744	0.0	Neutro
duda_bowman	05/10/2014 20:00	0	1	isso ai    vamo ganha no  agora sou mudabrasil		@AecioNeves	#Sou45 #MudaBrasil	5,19E+17	https://twitter.com/duda_bowman/status/518898660110008320	0.8	Positivo
nortonlimajr	05/10/2014 20:00	0	0	vitoria de pirro do   fb.me/lgixpjc		@AecioNeves		5,19E+17	https://twitter.com/nortonlimajr/status/518898659795017728	0.0	Neutro
AndresECE	05/10/2014 20:00	0	0	"   resultados oficiales  vence disputa en el extranjero  incluyendo venezuela"""""		@BenjaminSilva @AecioNeves		5,19E+17	https://twitter.com/AndresECE/status/518898656691630080	0.0	Neutro
luccamanata_	05/10/2014 20:00	3	3	ja deu segundo turnooooooo     		@AecioNeves		5,19E+17	https://twitter.com/luccamanata_/status/518898654162485249	-0.125	Negativo
JornalOGlobo	05/10/2014 20:00	703	427	confirmado ÃÂº turno sera entre  e    glo.bo/tqxav pic.twitter.com/ofzavrc		@dilmabr @AecioNeves		5,19E+17	https://twitter.com/JornalOGlobo/status/518898646574981120	0.0	Neutro
HRigos	05/10/2014 20:00	0	0	   isso e mto verdade.fato e q os mineirinhos do interior tb foram comprados c/as pochetes da dilma feliz		@dferrazc @AecioNeves @aeciobrasil_	#feliz	5,19E+17	https://twitter.com/HRigos/status/518898641403412480	0.0	Neutro
Val_Ce1	05/10/2014 20:00	6	3	 encosta em dilma ja no primeiro turno  bastidoresdainformacao.com.br/pesquisa boca  de urna aponta dilma e aecio no segundo turno ÃÂ		@AecioNeves		5,19E+17	https://twitter.com/Val_Ce1/status/518898634742857728	0.0	Neutro
NicaraguaBendit	05/10/2014 20:00	0	0	"   aecio votou acompanhado da esposa leticia   e  aecio pic.twitter.com/nlbllyly """""		@AecioNeves @Prof_Anastasia @jpimentadaveiga	#A	5,19E+17	https://twitter.com/NicaraguaBendit/status/518898634620801024	0.0	Neutro
renatapacheco	05/10/2014 20:00	0	0	pronto  e  para segundo turno eleicoes		@dilmabr @AecioNeves	#Elei	5,19E+17	https://twitter.com/renatapacheco/status/518898629789372416	0.0	Neutro
airlines51	05/10/2014 20:00	0	0	   ferro		@JornalOGlobo @dilmabr @AecioNeves		5,19E+17	https://twitter.com/airlines51/status/518898622537408513	-0.1	Negativo
analeefire2	05/10/2014 20:00	2	0	  		@letraslimitadas @Eduardooriebir @AecioNeves		5,19E+17	https://twitter.com/analeefire2/status/518898619496542208	0.0	Neutro
albapiotto	05/10/2014 20:00	0	0	gran eleccion de aecioneves en brasil va a ballotage con dilma  segui la cobertura de 		@Sievitaviviera	#AecioNeves #Dilma	5,19E+17	https://twitter.com/albapiotto/status/518898617613320192	-0.1	Negativo
pauloquaresma2	05/10/2014 20:00	1	0	"apuracao do  tse aponta ÃÂº turno entre  e    glo.bo/tqxav pic.twitter.com/vclfxcnh "";;  "	https://twitter.com/pauloquaresma2/status/518898614324957184					0.0	Neutro
carlosedubarros	05/10/2014 20:00	0	0	 aeciosambandonadilma		@AecioNeves	#AecioSambandoNaDilma	5,19E+17	https://twitter.com/carlosedubarros/status/518898614153015296	-0.2916666666666667	Negativo
speechlessm14	05/10/2014 20:00	0	1	  q safada		@poxa_biina @AecioNeves		5,19E+17	https://twitter.com/speechlessm14/status/518898612726951936	0.0	Neutro
mimis51	05/10/2014 20:00	0	0	segundo turno definido   confirma   uhuuuuuuuuu 		@AecioNeves	#45Confirma	5,19E+17	https://twitter.com/mimis51/status/518898610839511040	0.0	Neutro
GRANATE1981	05/10/2014 20:00	1	0	     o pa  fora es merda de mulher calaho fora vai pa merda socialista filha da puta		@pueblo_hnos @dilmabr @AecioNeves @copipega @GenPenaloza		5,19E+17	https://twitter.com/GRANATE1981/status/518898596251713536	0.0	Neutro
AlineFigayredo	05/10/2014 20:00	1	1	agora e o lindo  o tchutchuco  bonzao  maravilhoso  aeciopresidente		@AecioNeves	#Aecio45Presidente	5,19E+17	https://twitter.com/AlineFigayredo/status/518898588030885888	0.0	Neutro
patriciamarinho	05/10/2014 20:00	0	0	ÃÂ   eleicoes   e  estao no segundo turno   ÃÂ impressionante os votos do aecio 		@OGloboPolitica @Dilmabr @AecioNeves	#Elei	5,19E+17	https://twitter.com/patriciamarinho/status/518898585497505792	0.0	Neutro
fabianaspaula	05/10/2014 20:00	0	0	\ aecioneves			#A	5,19E+17	https://twitter.com/fabianaspaula/status/518898573677572096	0.0	Neutro
HORTENCIOAL	05/10/2014 20:00	0	0	 x  segundo turno vem  ai   x 		@dilmabr @AecioNeves	#13 #45	5,19E+17	https://twitter.com/HORTENCIOAL/status/518898562089111552	0.0	Neutro
BiaRMesquita	05/10/2014 20:00	6	7	segundo turno   tem votacao estonteante  parabens  mal posso esperar pelo primeiro debate  aeciosambandonadilma aecionovobrasil		@AecioNeves	#AecioSambandoNaDilma #AecioNovoBrasil	5,19E+17	https://twitter.com/BiaRMesquita/status/518898560864366592	0.048148148148148155	Positivo
gerardoplv	05/10/2014 20:00	0	0	pese aq muchos brasileÃÂ±os no la quieren parece q dilmarousseff sera reelecta al momento tiene   vs el  d aecioneves elecciones			#DilmaRousseff #AecioNeves #elecciones	5,19E+17	https://twitter.com/gerardoplv/status/518898556296790017	0.09999999999999999	Positivo
Klauss_Henrique	05/10/2014 20:00	0	0	boooa   pt nunca mais   		@AecioNeves		5,19E+17	https://twitter.com/Klauss_Henrique/status/518898545328656384	0.0	Neutro
sepwillian	05/10/2014 20:00	0	1	e oficial      no segundo turno                  		@AecioNeves		5,19E+17	https://twitter.com/sepwillian/status/518898538294837248	0.375	Positivo
