text,sentiment
fernando h cardoso q colocaram pensem bem povo brasileiro tipo gente q partido escolheu p fazer lei ah leis p pobres q ricos hc instantaneos just in time twitteruolnoticiasst atus,Positive
isso danilo vamos todos votar pois e centro envolve brigas esquerda direita e falou existe ninguem honesto,Positive
mais desvio multimilionario agora construcao rodoanel norte durante governo geraldo alckmin agora paralisada o tucanalha sujo privada rodoviaria quer atacar jair bolsonaro urom,Positive
seguindo,Positive
cala boca pilantra,Positive
e paulo preto,Positive
olha lixo ai gente todos,Positive
le primeiro tweet menos burro favor,Positive
verdade governador,Positive
a petrobras perdeu  bilhoes em dias parente fez acordo q  lucro pro americanos onde q recuperou migo,Positive
bastidores passagem precandidato planalto porto alegre coluna aruo,Positive
acho faltando interpretar escreveu ele disse preco hoje ele disse ltimos dois anos assim preco gasolina subiu parar,Positive
nao e,Positive
na opiniao atualmente e poder mao muitos resolvem nada morosidade pra qualquer avanco dai entram acordos acertos pra votar qualquer peca reduzir bom  ainda acho,Positive
o psdb e mto covarde chega cansar,Positive
ofenda tuite,Negative
meirelles alckmin disputam apoio ptb querem chapa gaucho ronaldo nogueira os candidatos geraldo alckmin henrique meirelles queda braco atrair ptb coligacoes ikiac,Positive
esperamos assim,Positive
recuperacao vc diz vender presal pra gringo isencao fiscal bilhoes ne vagabundo,Positive
lula,Positive
o pedro parente e indicacao psdb estrume logo e parca,Positive
alckmin mude discurso nomeie estes polticos presos lula pronto doeu,Positive
nexojornalbrgrafico umhistcbricovisualquedaprecaopetrcbleo,Positive
vc fez durante todos anos governo ao tempo es amigo,Positive
poderiamos comecar permitir indicasse gestores orgao coisa senhor ocultou agora nem ser cinico presta sera bom velo chegar segundo turno,Negative
esta fechando unidades mandou  mil terceirizados embora e recuperacao petrobrasvcs q dar gracas deus q encontraram pre sal petrobras entreguistasculpa altos precos combustiveis estados q cobram  icms,Positive
naquela epoca preco barril maior  dolares a analise pode ser forma generica pontual de la  sucatearam empresa sugaram bilhoes corrupcao,Positive
recuperacao petrobras como assim a empresa parou fazer investimentos ind naval petroleira arrasada importando plataformas china refinarias operando  capacidade venderam campos pre sal barato q coca cola,Positive
eu acho e preco o problema cabide empregos consequente aumento custos mas vc e gestor publico sabe e reduzir despesas aumentar receitas,Positive
porta fundos pf repreende delegado defendeu prisao michel temer geraldo alckmin aecio neves ignora ameacou lula pf moro recusam investigar tres diz declaracoes cunho exclusivamente pessoal tmblrcozzwxwvyie,Positive
se vc analisar lucro q   cobre prejuizo milhoes vezes,Positive
preparadoparaobrasil psdb eleicoes afavordobrasil afavordobrasil ekyr,Negative
descobriu polvora,Positive
quais informacoes reais,Positive
pegadinha ne ver to acordado ne nao faca vc podera ser humilhado publicamente,Positive
sabem gente recupera bagaca toda nao corrompendo sendo corrompido merendao mensalao outras verbas saude educacao enquanto corrupcao havera crise brasil dinheiro e maiores economias fica caro e preco corrupcao,Positive
agora pedro parente mudar politicas criar independencia governo infelizmente aguentou pressao politica note  prejuizo  bi,Positive
mas disse q petrobras prejuizo sendo estatal,Negative
vcs dinheiro comprala se burros pq privatizacao e boa p compra,Positive
precisamos acabar monopolio refino govenador satisfacao consumidor e simples consequencia livre concorrencia boa gestao,Positive
vc dinheiro p comprar se e pobre burro pq privatizacao e boa p compra,Negative
fernando vc e acionista petrobras se e pq vc preocupa c lucro a petrobras q servir brasileiro dar lucro acionistas estrangeiros,Positive
vcs querem privatizacao por acaso vcs dinheiro comprala privatizacao e bom p compra o povo terra,Positive
da onde vem dinheiro paga ineficiencia estado administrar empresas a grande maioria pobres se qualquer prejuizo contribuinte paga conta,Positive
recuperacao esse merda partido destruiu melhor empresa pais,Positive
pobres valor sendo definido mercado vcs felizes assim gasolina  reais por acaso vcs acionistas shell petrobras burros ganha c acionistas povo ferra parem seguir mbl,Positive
esses pobres q pedem privatizacoes piada ate parece q vao comprar empresa deixem ser burros privatizacao e bom p compra resto e ferro,Positive
aqui uns  quer me ver puto ataque o e passe a mo na cabea chifruda do propineirocorrupto quer aumentar a putisse passe as duas mos na cabea do ciro fascista gomes coronzinho das caatingas ou ainda elogie a murista marina melancia,Positive
a petrobras e servir brasileiros preco justo dar lucro acionistas mudando assunto fale sobre mafia rodoanel metro pedagios merenda seu lugar e cadeia,Positive
e tirar a petrobras malditos cancerosos erario politicos voces tem dom acabarem tudo como oportunistas gafanhotos erario tem acabar historia dar empresa partidoslixos malditos,Positive
eu quer me ver puto ataque o e passe a mo na cabea chifruda do propineirocorrupto quer aumentar a putisse passe as duas mos na cabea do ciro fascista gomes coronzinho das caatingas ou ainda elogie a murista marina melancia,Positive
cala boca golpista ladrao merenda saqueador dinheiro publico vc e cinicos mentirosos tucanos sao paulo precisa libertar governo usurpador forapsdb,Positive
haahahha competencia pt mesma frase pega leve drogas fera,Positive
proteger tbm consumidor e ponto,Positive
incrivel jogo politico sp fez populacao realmente necessitava pra governador voto ctz mas pra presidente caso concorra ciro lula marina vida segundo turno por enquanto vou amoedo flavio rocha msm,Positive
ta hora acordar msm nao vou votar fale verdade pra populacao o lugar pais chegou mostra verdade sobre populismo alckmin ta jogando novamente nessa campo ctz perder voto alem migraram pro campo apoio doria,Positive
nomes senador em cima muro santo eleitor quer saber politico medo falar,Positive
vai passar vergonha  tucano golpista maepde,Positive
fala privatizar candidato chance quer manter elefante branco compadres roubarem,Positive
nao alguma coisa obvia pra dizer,Positive
se pudessemos confiar urnas eletronicas podiamos acreditar mudancas brasil porem e confiavel da confianca candidato escolhemos e urna computando apuracao geral escolha representantes,Positive
a protecao consumidor e ter concorrencia petrobras,Positive
na verdade e dissolver tres poderes intervencao forcas armadas e solucao problemas atinge brasil norte sul leste oeste,Positive
o brasil no tem dinheiro n seu geraldo fundao e sacanagem povo,Positive
vs acabado politico afundou sao paulo agora quer acabar afundar brasil e sr governou estado rico nacao deixou funcionalismo publico ter pior salario,Positive
grosso modo lvaro dias podemos e farinha saco henrique meirelles mdb rodrigo maia dem geraldo alckmin psdb fica chato assumir campanha eleitoral querem aprofundamento temer vem fazendo verniz contra corrupcao,Positive
cima muro bom tucano privatizaja privatizatudo,Positive
 opcoes e boa petrobras outra boa povo,Positive
vai fazer media outro lugar coisa e compativel outra,Positive
mas veja fala o cara avalisou deu sustentaculo golpe incitou pessoas irem ruas camisas cbf bufando odio agora vem conversa furada alckminpsdb caos brasileiro tudo ver,Positive
juntando toda cambada da meio lula,Positive
nao tentem desvincular pedro parente agora covarde ele indicado partido colocou consumidor brasileiro tendo pagar gasolina preco ouro,Positive
via raquel dodge pede gilmar envie inquerito serra justica sp eu explico porque o procuradorgeral gianpaolo smanio analisa casos nomeado tucano geraldo alckmin foi engavetou caso alckmin inclusive,Positive
nem todos o pdt vargas criou petrobras ja psdb pmdb hoje chama mdb dem pp outros partidos direita centro direita sempre quis acabar petrobras vender petroleo mesma outros entreguistas twittervejastatus ,Positive
alckmin e ladrao,Positive
nao da ser independente comunistas governo a maior sacanagem comuna geraldo alckmin fazer escada outro comuna marcio franca psdb sempre abrindo caminho comunismo radical,Positive
abre lite iniciativa empresas estrangeiras politicos precisam aprender serem comerciantes entender comercio interesses individuais aprendam alias copiem economia americana facil criar economia tupiniquim,Positive
o proteger consumidores segurar preco artificialmente fez pt,Positive
como explicar mundo partido perdeu eleicao psdb e partido governando junto temer explica pf,Positive
nao representam povo nada produzem nada transformam pais inteiro puteiro assim ganha dinheiro piscina cheia ratos palavras correspondem fatos mentiras promessa vazias peso medidas,Positive
muita hipocrisia parente e indicacao psdb paulo preto,Positive
sim ivan infelizmente mas expusemos aqui discordancia o pedido senador infeliz twitterrenovapsdbsta tuss,Positive
miseravel ladrao voces tucanos merecem prisao perpetua sao mestres dilapidar patrimonio publico brasileiro acusarem outros aves rapina abutres,Positive
populares jogam fezes geraldo alckmin veja aconteceu youtubeosbfjv via,Positive
alguem conta pra petrobras merenda,Positive
que tal falar posicao aumentar imposto vc brasil arrecada pouco,Positive
t,Positive
abre mao entao jatinho fab cartao corporativo alguns assessores segurancas carro oficial isso sim ser contra privilegios falaciano,Positive
sua preocupacao e tanta quer enfiar povo impostos,Positive
e serio q cara acha q chances ser presidente brasil k,Positive
dividir menos  empresas diferentes promover competicao feroz,Positive
o ciro unico pedir vivo roda viva saida pedro parente,Positive
os dinossauros morreram fome isso vai acontecer estado paquiderme assim rasteja brasilidade,Positive
se brasil realmente pais serio pais verdade temer geraldo alckmin tantos outros sido captado tempo lula nao estaria incluso pesquisas sondagens,Positive
fala serio twitterbobjac,Negative
eu vou  turno,Negative
vende porra,Positive
ainda  anos frente aposentar,Positive
santo santo fazendo santo,Positive
cala boca golpista safado,Positive
cala boca astzclq,Negative
jurava eleitor xd,Positive
falou santo precisamos recuperar merenda criancas devolver recuperacao rio tiete metro etc agora aviso urnas ganha tucanalha,Positive
precisamos definir mandamos pra siberia bangu,Positive
gosto amoedo vou logo  turno nao podemos arriscar temos escolher um conjunto agora levalo ,Positive
sim nas eleicoes passadas votei aecio logo primeiro pq tava pavor marina ir dilma aqui govsp natalini pq certeza skaaaaaaf conseguiria ir pro ,Positive
a politca parente e psdb vem engana bobo povo brasileiro dono perrobr petroleo pagando pra acionista gringo sorrir,Positive
e posicionamento integrantes teve senador pediu cabeca parente,Positive
diga uma palhao coloca ai idiota,Positive
segura defunto e canalhas,Positive
parente e nomeacao vcs tucanos a grande quadrilha,Positive
precisa privilegiar concorrentes politica precos equivocada,Positive
concordo plenamente discurso geraldo alckmin pois importante e preservar petrobras falar verdade tao importante quanto ser eleito pois muita gente pregando discurso populista ser eleito muda tudo,Positive
tem desfazer tudo,Positive
sobre preco gas cozinha senhor dizer pode comecar faltar lenha,Positive
aquela politica saudosos tempos dilma,Positive
teu pai chama gepeto pq vc ceteza e pinoquio,Positive
bem facil,Positive
ciro gomes geraldo alckmin marina silva todos calcam  todos corruptos apoiam pt se bolsonaro votaria levy fidelix e menos ruim o resto e resto,Positive
phdpou,Positive
desvia ai dinheiro merenda fdp twittersejehomistatu s,Positive
ta esquecendo parente e mesma familia tucana ou e patente nao venha discursos eleitoreiros essa politica precos petrobras e defendida partido acha adequada deixa mimimi,Positive
o senhor fez reduzir icms governador sp comecou pensar agora,Positive
oportunista falando oportunismo igual falando fake news,Positive
tipo vc,Positive
hahahahaha resposta ja vi perfil e serio,Positive
sspspgovbr,Positive
mais tucano resistiu tentacao jogar pra galera governador quao decepcionante e twit brasileiros q acreditam livre mercado vergonha,Positive
deus defenda,Positive
povo ganhou impostas pagam ficar nisso vc acoes vive bolsa pesquise quanto devem impostos outros governos privatizacao vc e investidor talvez satisfeito povo,Positive
isso existe sabe disso filho,Positive
gostaria ter acesso resultados mencionados nao sei origem perfil queria poder ver veracidade informacoes,Negative
quer dinheiro twitterspitfireansta tus,Positive
falta diminuir corrupcao politica isso sim se roubo dinheiro impostos dava sobrava muuuito twitterspitfireansta tus,Positive
tao preocupado povo,Positive
esse e cabeca ovo cozido vai levar outra invertida aqui ta ok ,Positive
a vale de  bilhoes dolares receita ,Positive
sim preco barril subiu hoje  ainda entendi queda livre,Positive
mais frases efeito resultados concretos seguranca publica twitterrenovapsdbsta tus,Positive
vai bandido vem historinha,Positive
meu querido ex governador sr consegue perder sao paulo sem chance brasil abracos cuidado moro vai pegar,Positive
preservar proteger sentido nao vejo ocorrer empresa consumidor a melhor politica precos e livre concorrencia voces pensam proteger estado acima qualquer coisa,Positive
pois e voto melhorar seguranca publica e voto twitterpsdbcabostat us,Negative
querendo dizer vai aposentar enfim corruptos blindados twittermendesoncasta tus,Positive
sera vao comparecer roda viva dar oportunidade eleitorado velos falar,Positive
quando perde respeito e prova basta diploma universitario precisamos propostas coerentes inteligentes nao palavroes ainda bem muitos jovens nessa linha,Positive
geraldo alckmin senado vem latim casa senis voce acha cara senil,Positive
nao acho q simplesmente votar candidato liberal boa escolha candidato n capaz montar governo aplicar propostas gosto amoedo meirelles rocha pra mim lvaro dias governabilidade,Positive
e estacoes metro demoraram anos ficar prontas se investisse transporte publico pessoas precisariam preocupar combustivel seja menos,Positive
precisamos definir candidato presidente definido nem neste momento estamos bem bem buraco,Positive
falou ladrao merenda criancas paulistas,Positive
congela igual congelou salario professores sp anos tenha coragem,Positive
privatiza coisa logo antes piore,Positive
chuta logo bunda,Positive
bolsonaro bla bla bla nunca prendeu meliante ja prendeu muitos bandidos sao paulo fez la estado seguro pais esse experiencia governar brasil fyye,Positive
li manifestacao geraldo alckmin sobre demissao pedro parente disse preciso encontrar substituto mantivesse saude financeira petrobras atendendo demanda facebookeduardochaves posts,Positive
a petrobras criada dar lucro investidores bandidos a petrobras e interesse nacional nao e investidores menos bandidos,Positive
esse geraldo e filhote pmdb foratemer eu certeza psdb pmdb nunca,Positive
cala boca geraldo alckmin,Positive
safado filha puta,Positive
ok concordoe politica adotada voce e partidario aumentar preco combustivel conforme mercado internacional pretende subsidiar aumentar divida publica por favor gostaria esclarecimento,Positive
ta bebado,Positive
muito gasto politicos pouco trabalho obras beneficios povo gastos excessivos distorcao incrivel realidade preco mercado internacional sendo tudo pode ser feito aqui pra baratear palhacada investidores,Negative
o problema brasil gastos enormes salarios elevados todos politicos tinham ganhar tempo trabalhado salario comercio baseado metas a cada  ano via plebiscito aberto poderiamos renovar a cada  eleicao,Positive
o consistencia tucano  anos usa politica aventuras oportunisticas twitterpsdbcabostat us,Negative
que exploda mercado internacional tudo aqui a politica precos ser baseada custos aqui brasil exportar bruto comprar refinado e vergonha chamada idiotas todos brasileiros,Positive
so ganham politica dessa populacao baixa media renda ganha nada o brasil devia seguir exemplo eua poucas taxas porem eficaz recolhimento se ganha qtde rotatividadr poucas faturas taxas elevadas palguns,Positive
so privatizar senao tudo vai acontecer novamente pouco tempo,Positive
coerencia e preparado governar brasil fq,Positive
te interna,Negative
o combustivel e feito brasil refinarias basta atualizar mesma equipamentos mao obra qualidade produto ser feito aqui nao sentido e vergonha termos tudo pagarmos tao caro combustivel,Positive
ja uns dias candidato presidente disse todas letras governo sao paulo fez acordo com o pcc diminuicao homicidios ate agora geraldo alckmin deu palavra curioso,Negative
pra disse problema brasil e falta recolhimento impostos certeza deve sentir falta deste cidadao petrobras exportava materiaprima importava produto lapidado caro dolar vergonha politica dessa,Positive
privatiza q risco,Positive
ei,Positive
xuxu deixa lado petrobras conta pra sao paulo conseguiu fazer milagre  ovo custar r  merenda escolar,Positive
geraldo alckmin iwjoyvdfxurmehnljsewgtrkutmsourceigtwittershareigshidawkhg,Positive
kkkkkkkkchupa que de chu chu est chegando no tem pra ningum bolsonaro twittercarlosbolsonar status,Positive
 pms sob comando suspeitos jogar bomba atirar agredir ameacar matar travestis area nobre sp veja video gglobosaopaulonoti ciapmssaosuspeitosjogarbombaatiraragredirameacarmatartravestisareanobrespvejavideoghtml marchadoorgulhotrans,Positive
paulo preto beco desesperados gilmar mendes caixapreta politicoscorruptos habeascorpus aovivo cristalvox gp,Positive
 mandatos agora posa solucionador republica,Positive
esquerdizar totalmente roda viva ricardo lessa convidados gota dagua mostra identifica cada vez bem pronunciado lado esquerdo psdb que bom outubro logo ai,Positive
e opus dei socrao,Positive
ou acorda pra cuspir vai ficar perdido caminho uma pena,Positive
vai cortar ministerios custos mas locais certo saude o senhor quer cortar dia funcionarios publicos quero ver coragem anunciar cortes judiciario,Positive
acho vc poderia ser original nossa discurso politico diz nada agora pq vc diz assim vou cortar  ministerios economizando x milhoes p mes reduzir impostos,Positive
sim gosto geraldo e competente bom administrador passo mt raiva s vezes perde pra tartaruga nas ultimas eleicoes votei pro govsp dessa vez geraldo vai acabar empurrando gente pra outro novo alguem amoedo exemplo,Negative
saia senador pode cantar bob dylan tb,Positive
geraldo alckmin twittercraisckstatus ,Positive
oh deixa ser corruptao mau carater fim proximo eleies povo sabera defenestrlo no voto,Positive
meu deus ceu,Positive
estamos aguardando candidatos,Positive
vai mentir pra outro assim casa pqp nao to aqui pra defender merda desarmamentista fhc dilma petrobras perdeu r  bilhoes valor mercado ainda fez divida chegar r  bilhoes o preco alto atualmente e conta sendo paga valeu dilma,Negative
ogmzutk,Positive
em cima muro refinaria santo cartel tucano vira direcao bmf bovespa diz precisamos privatizar ai vira lado sindicatos diz precisamos tabelar precos combustiveis ao escutar vtnc dois lados chama todos radicais,Positive
alvaro dias aquele votou contra reforma trabalhista to pode ser contra desarmamento apoia privatizacao todas estatais mais as unicas opcoes viaveis amoedo flavio rocha talvez meirelles,Positive
voto,Positive
nao preciso tirar governo negocio petrolifero privatizar ao governo cabe apenas regulacao mercado ou sr conhece alguma petrousa la jamais haveria rebeliao contra petrolifera porque e livre concorrencia define preco,Positive
nao da pra fazer duas coisas,Positive
o discurso amanha vou la hoje feito,Positive
ahentendi colocaram ex direto financeiro presidente,Positive
joo voc estuda como o padro eu no vi mais o padro eu acredito que ele est estudando e namorando muito olhe essa gangue criminosa da globo e bandeirantes e do geraldo alckmin e o michel temer so bandidos e destruram e faliram o brasil,Positive
insipido inodoro incolor so e agua porque agua gente precisa,Positive
privatizacao ja ai acaba cabide empregos,Positive
parabens pois apresentando propostas rumos brasil sobalckminricosperdemnordesteganhaafirmacoordenadorprogramashtml,Positive
o importante e sempre pensar e certo uyvku,Positive
meeeeeeu e comida pros peixe santos marca gol a zaga tucana capenga ou derruba temer vai pro chuveiro junto ui mama sabao escorregou,Positive
eu tento e mt dificil,Positive
saia logo dessa disputa va pro senado coloque pra presidente,Positive
esse ai e partido vende todo bem publico some grana,Positive
entregar shell exemplo nao entendo pode ajudar brasileiros,Negative
comentario chuchu,Positive
vc vai privatizar,Positive
saida pedro parente presidente petrobras e motivo discussao precandidatos geraldo alckmin psdb defende politica proteja consumidores globokhlycb,Positive
nao geraldo vc precisa privatizar petrobras quebrar monopolio petroleo eu tento votar senho e complicado caro,Positive
ja existe tecnologia carros movidos energia eletrica fonte renovavel esse debate de atrasado geraldo forte do brasil pr candidato a presidente do brasil no psdb,Positive
pedro parente indicado partido segue diretrizes plano governo partido voces pouco lixando consumidor,Positive
bem,Positive
bolsonaro conversa militante lgbt protesta contra morte gays palestina,Positive
mentiroso youtubeaadmhzwbe,Positive
se vissem quanto todos nobres colegas usam estado ficariam envergonhados canetas corruptos editioncnnpol iticspruittepapensindexhtmlsrmsgrcnnpruittepapenspmvodtop,Positive
nem transporte sao paulo incluindo rodoalnel sr resolvel quase  anos vc quer resolver petrobras dificil acreditar sr governador parece pensamento nao ajuda mae lavar louca quer salvar mundo,Positive
seria realmente petrobras responsaveis situacao brasileira senhores candidatos vowfi,Positive
lembrei discursos odorico paraguacu de boa ta feio,Positive
tarifao precos combustiveis gas cozinha continua twitterdanadjutostat us,Neutral
posar lado presidenciavel flavio rocha ato considerado ostensivo tucano geraldo alckmin foi apurei junto figuras cupula psdb,Negative
governo psdb bruno covas sp aumenta subsidio onibus  mi garantir lucro empresarios bufflylezzcq via,Positive
primeiro turno e momentoento votar consciencia vou votar o segundo turno e outra historia,Positive
dissimulado sonso,Positive
fecha boca governador vc da aumento judiciario  anos,Positive
meu caro olhar graficos investimento ultimos dois anos preco barril en torno   voce viu queda significativa preco gasolina nesse periodo pelo contrario principalmente inventaram politica preco,Negative
nesta foto vemos bolsonaro conversando eleitor w,Positive
tentou rasgar seda melou parte traz cueca seu historico atender mercado faz cair mascara,Positive
cunha ta pagando preco corrupcao tal golpe lula cabral pagando preco garotinho falta acho ainda nada nome vc pague preco pague pena,Positive
hahaha ei alckmin disfarce o acionista majoritario e povo brasileiro investidores americanos protegidos parente tucanos sifu hoje supermercado todo mundo associando psdb,Positive
ta tipo geraldo alckmin dizendo programa pais e falta dinheiro enquanto pagamos  trilhoes reais ano impostos,Positive
ta ai bem desenhado pra qualquer cabeca oca politica e melhor pra petrobras mas pode negar pois demora encher cabecas ocas gqfphjix,Positive
parente cu e rola,Positive
ta fazendo egipcia parente e laia psdb ele praticando ideais partido lucro acionistas povo pague conta,Positive
eu voto nele nojo,Positive
todos partidos deveriam seguir exemplo recebe fundo partidario quem deve bancar campanhas e acredita propostas partidos permissao doacao empresarial,Positive
o juiz moro tucano da quadrilha nada faz para prender ou interrogar seus comparsas co com tudo deveria ter sido preso desde o trensalao entretanto todas as instituies bichadas blindam esses bandidos assassinos corruptos twitterjornalnacional status,Positive
hahaha,Positive
me diga so deu certo,Positive
ouca eleitores geraldo,Positive
o geraldo ajuda gente ajudalo,Positive
la vem alckmin discurso miss mundo,Positive
pois entao perguntem aloprados funciona eua europa outros produtores alguem sa consciencia atrelou algum dia precos deus mercado viramos laboratorio capeta experiencias dessa turma rentistas,Positive
alckmin gosto ti vc ta chovendo molhado vc falando obvio fica chato desinteressante falta pimentinha entende,Positive
famoso engenheiro obra pronta vendedor ilusoes toda esquerda fala fala propor algo de fato seja vivel e bem a unica coisa boa alckmin presidente aumento ferrovias ne alstom,Positive
impossvel uma poltica de preos atrelada ao mercado internacional isso e vergonha pais felicidade investidores estrangeiros ganhando dinheiro costas recursos brasileiro lesa patria lfsvr,Positive
entenda o pensamento aquele que se escreve nas entrelinhas dobradinha lula esquerdaento qualquer um que ganhar t bom pra eles esquerda e defende o caos que a esta twitterfolhastatus ,Positive
certeza,Positive
qualquer ganhar nessa dobradinha lula e esquerdaassim qualquer forma e esquerda poder os pensamentos vazam,Positive
o falou falta dinheiro conta queda arrecadacao causada recessao nada errado declaracao,Positive
 brasileiros vao votar mito,Positive
hoje perceber militancia favor candidatura geraldo alckmin eleicao norteada redes sociais esqueca tempo televisao ninguem liga e prepareporque vamos zuar demais,Positive
isso chama competitvidade incapazes fazer,Negative
nem pai candidato partido votaria,Positive
falou merendeiro,Positive
boorxfpd,Positive
qjkvrg,Positive
petroleo queda livre onde,Positive
mas   mandatos ja sei nao conseguiu privatizar sabesp,Negative
ja to vendo campanha politica o geraldo alckmin publicou video cafe alckmin,Positive
voo galinha hahaha entao vc vai conhecer oq e voo galinha turbinada seu galo velho corrupto presidente brasil primeiro turno twittersigaolivresta tus,Positive
lava maos deixa qquer ser eleito realistas sempre menos ruim,Positive
seguir orientacao cade inicio reduzir volatilidade mercado futuros tambem finalmente entender caminhoneiro nao operador bmfbovespa,Negative
tucanoideesquerdopa de olhada engula arrogancia enqueteaovivobrver,Positive
para coordenador geraldo alckmin possivel candidatura presidente deputado federal jair messias bolsonaro psl e voo galinha chamou aventureiro olivrebrguerraprecam panha,Positive
nao bota inaudivel meio senao boto meio inaudivel,Positive
tem e privatizar logo,Positive
anta deve ser inaudivel kkkkk,Positive
falou santo,Negative
radicais anta kce,Positive
nao perca tempo voce lixo partido corruptos parceiros quadrilha petista mortos politicamente,Positive
e merendas criancas governador,Positive
alckimin e fanfarrao precisa sair  bolsonaro passa achaque pra produzir centro q existe pt esquerda q direita apresentar consorcio direitista psdb twitteresmaelmoraiss tatus,Positive
cara uns robos aqui pra curtir besteiras igual la face escrever bobagens aqui vai queimar filme,Positive
importante sr ser firme sair cima muro o sr devia ter manifestado contra fez cidade refem contra saida pedro parente,Negative
que o e qmkm,Positive
persio arida coordenador propostas economicas geraldoalckmin psdb hfsfw,Positive
mascontesobre paulo preto,Negative
ciro gomes codinome sardinha lista jbs geraldo alckmin codinome santo lista odebrecht luiz inacio lula silva codinome amigo lista odebrecht jair bolsonaro codinome mito lista povo brasileiro eleicoes,Positive
nos favor privatizacao petrobras o promoveu maior programa privatizacoes historia brasil com presidencia retomaremos programa twittermkarlstatus,Positive
os trouxas psdb vao doar petrobras sao todos fdps,Positive
repetindo obras superfaturada r  milhoes sr vai entregar policia twittermendesoncasta tus,Positive
crise provocada relacoes mafiosas politicos empresarios sonegador fiesp,Positive
o e excelentissimo fdp pense cara pau caralho,Positive
bla bla bla essa conversa fiada cansados ouvir,Positive
boa noite o paulo preto o vamos sugar povo,Negative
arrombado vcs precisam tirar maos sujas coisas politica precos definida vcs vtnc,Positive
q coisa feia vcs roubaram o brasil e vem falar de galinhas s pode ser piada twittercarlosbolsonar status,Positive
solucao meio gravida legal mas e comum brasil,Positive
e nova relacao dizendo milhoes sr desviado,Positive
cala boca carai,Positive
cala boca cara e puta corrupto vc acredita honestidade igual mst acredita lula acorda ingnuo,Positive
pura verdade voto e arma o brasil precisa candidato lideranca dialogo experiencia politica boas ideias vejo tudo alckmin vai ganhar maior visibilidade durante debates,Positive
futuro presidente a exploracao distribuicao combustiveis nacionais deveria ser iniciativa privada,Positive
sera quando comecarem debates vai avancar sabe ganha primeiro turno,Positive
brpresidente,Positive
geraldo alckmin ele que atrasou so paulo e ficou mais de  anos igual um toco l no palcio bandeirantes uma mancha aos bandeirantes paulistaspessoa soneira o anestesista sempre pattico quando fala dos outros sem autocrtica alguma no olha o lixo de gestor que sempre foi tdig,Positive
usou  caracteres saiu cima muro sobre petrobras vou usar apenas  apontar caminho corte impostos acabe ministerios reduza privilegios privatize petrobras abra mercado chuchu psdb,Positive
alckmin sempre cima muro esta angariando voto pra esquerda se honesto gritava todas letras privatizacao geral,Positive
repost como encara resultados pesquisas eleitorais veja cafezinho doceira ana esta ar cafe alckmin confira versao longa facebook equipega wowih,Positive
falem ai candidatos o brasil precisa saber,Positive
concordo diz oportunismo greve caminhoneiros,Positive
o pensam todos idiotas esquerda gente sabe mas pensam sobre saida pedro parente tipo gestao adotariam petrobras todo brasileiro esclarecido gostaria saber,Negative
twitterptbspstatus ,Positive
para proteger consumidor e fazer privatizacao bem feita,Positive
muito bla bla bla agora geraldo perdeu timing posicionar faz tempo coragem toda pretende governar pais nao voto nao voto sigo pretendendo anular voto,Positive
falou disse nada demonstra proposta matematicamente,Positive
precisamos sim privatizar petrobras acabar monopolio petroleo a livre concorrencia busca produtividade competencia unicas modelo liberal economico e capaz gerar pior e nenhum candidato propostas nesta direcao twittergeraldoalckmin status,Positive
o sr e favor privatizacao petrobras,Positive
por pior vida e boa mais rude vida ruim e nascer e ser aborto aborto not hthwncqe,Positive
gastou tudo campanhas ne,Positive
voce e favor pratique preco mercado combustiveis,Positive
irregularidades no rodoanel norte relatorio tcu aponta irregularidades construcao trecho norte rodoanel durante governo geraldo alckmin esses tucanos sempre desviando verba facebooktoninhovespol ivideos,Positive
o idosogestanteportador deficiencia area reservada barra funda e brincadeirasem contar gente entrando plataforma centralseguranca nenhum porque fez tudo p detonar privatizar pros migos,Positive
bostejo sempre vcs fazem iqcovrmg,Positive
declaracao ti,Positive
cria hipocritas,Positive
nao fique cima muro alckmin diga vem privatiza tudo,Positive
se preservar empresa significar preservar mercado detrimento povo cara colega vcs fez bem,Positive
 combatem conseguencia causa em propostas gritam consequencias tentando legalizalas a causa e questao qual causa tantos abortos a pobreza baixissimos salarios salario ser legal nao e aborto,Neutral
preciso ter coragem privatizar isto sim,Positive
experimente trabalhar reducao custos como pode gasolina eua custar r  litro muita ineficiencia aqui,Positive
hum,Positive
so noticia saida pedro parente acoes negociadas as perdas grandes incompetencia sempre politicos mandando empresa fatal privatizar unica coisa sensata fazer,Positive
pra quem tem memria fraca uma lembrancinha eeteqojd,Positive
recuperacao fazendo povo dar lucro acionistas combustivel aumentando enquanto barril petroleo queda livre mundo por favor,Positive
augusto acho bacana rejeitarem verbas entendo intencao altruista repassala causas sociais educacionais porem verba publica pode ter outro destino ser original lei art  cp quanto ser filiado ja candidato bolsonaro,Neutral
muito bem,Positive
entao vcs quebraram petrobras ponto ter pegar emprestimo chines pagar salarios,Negative
evif,Positive
vavoks,Positive
pt paga preco alto manter lula candidato fantasma va tomar no cu folha veja e o joaosaad todos essa gangue criminosa esto frustados porque o patro deles fudeuse e corre risco de ser preso o geraldo alckmin por tantos roubos quem o diga o paulo preto,Positive
prezado candidato alckimin o problema e combustiveis derivados petroleo concorrencia uma politica precos combustiveis haver alternativas energeticas estimular reducao precos biodiesel carros eletricos etc abs,Positive
voce pensou indicar brother paulo preto pra la,Negative
