Date,text,Sentiment,comment_id,sentiment
02/10/2014 19:09,brasileiro burro ainda nao consigo crer dilma consegue ficar,positivo,44037,-1
02/10/2014 19:09,dilma ganhar mudo pra las vegas leva junto,positivo,44048,0
02/10/2014 19:09,dilma so leva estados bolsa esmola peso grande famoso voto cabrestovoto noticiasterrabreleicoessao p aulosp boca urna mostra vitoria alckmin turno feffdvgnvcmafdrcrdhtml 0awv9aiu,positivo,44055,1
02/10/2014 19:09,nao gostando pt nao tendo votado dilma segundo turno dilma x aecio continuo nulo dois presta,negativo,44056,-1
02/10/2014 19:09,segundo turno obrigada votar dilma,negativo,44057,-1
02/10/2014 19:09,rt diz saira brasil dilma ganhar garante vitoria pt turno sensacionalistabrlob diz saira brasil dilma ganhar garante vitoria pt primeiro turno 0awv9aiu,positivo,44060,0
02/10/2014 19:09,voces votam dilma sao mt burros sinceramente,positivo,44061,1
02/10/2014 19:09,tia xingando dilma melhor,positivo,44062,1
02/10/2014 19:09,dilma ganhar mudo pro mexico,neutro,44066,0
02/10/2014 19:09,aposto mesmos pras ruas protestar gritando gigante acordou sao votaram dilma,neutro,44069,1
02/10/2014 19:09,dilma ganhar paro preguica entro academia,positivo,44072,0
02/10/2014 19:09,dilma vai ganhar pq takeroto ta apoiando candidatura,positivo,44074,0
02/10/2014 19:09,dilma nao ganhar lucineia vai ficar bicho passar milhao trabalhos,negativo,44079,0
02/10/2014 19:09,dilma logico,positivo,44082,0
02/10/2014 19:09,internautas declaram apoio dilma marina sao citadas twitter ig sao paulousuarios rede soci,positivo,44083,2
02/10/2014 19:09,perspectivas segundo turno sao boas pois imagino votou marina everaldo levy eduardo nao votam dilma,positivo,44085,1
02/10/2014 19:09,duas maiores plantacoes lula substituiria dilma candidato aecio abriria mao candidatura apoiar marina cascata,neutro,44088,1
02/10/2014 19:09,boca urna confirma dilma x aecio pt psdb vao disputar sexta vez eleicoes seguidas presidencia,neutro,44090,-1
02/10/2014 19:09,to puta pq todos criticaram dilma copa ainda forte pessoas recebem bolsa,negativo,44091,1
02/10/2014 19:09,dilma vai ganhar causa nordeste,positivo,44092,0
02/10/2014 19:09,dilma serio jhrthke q bom q nao moro brasil,positivo,44096,1
02/10/2014 19:09,rezando pra dilma nao vencer presidencia,negativo,44098,-1
02/10/2014 19:09,pois sinceramente melhorzinha dilma porque deus livre desse tal aecio ganhar,positivo,44099,0
02/10/2014 19:09,nao concordo gabi eleitor marina pode considerar votar dilma eleitor aecio nao cederia nao vai ser facil,positivo,44105,0
02/10/2014 19:09,ooo povo animal deus defenda caso aecio va pro segundo turno levara surra tamanho mundo so marina pode vencer dilma,neutro,44118,-2
02/10/2014 19:09,internautas declaram apoio dilma marina sao citadas twitter ig sao paulousuarios rede socia,positivo,44124,2
02/10/2014 19:09,tnc viu sai casa pra votar esperanca q eleicao diferente povo vota dilma aecio acorda brasil,neutro,44126,-1
02/10/2014 19:09,escolher dilma aecio vou votar obviamente aecio dilma novo nao,neutro,44127,-1
02/10/2014 19:09,internautas declaram apoio dilma marina sao citadas twitter ig sao paulousuarios rede soci,positivo,44128,2
02/10/2014 19:09,obvio dilma ia ganhar nordeste,positivo,44130,0
02/10/2014 19:09,palhacada dilma ganhar viu,positivo,44137,0
02/10/2014 19:09,aecio never visto vai pro segundo turno dilma demonha sinceramente nao sei menos pior,negativo,44146,-1
02/10/2014 19:09,nao entendo povo brasileiro acordou queria mudar pais todo mundo revoltado dilma,neutro,44150,-1
02/10/2014 19:09,vergonha piaui dilma votos nao aceito ai vai tiro pe nessas horas aceito,neutro,44153,2
02/10/2014 19:09,depender sao paulo dilma pt chupa,negativo,44156,1
02/10/2014 19:09,dilma ganhar corto veias pescoco,positivo,44157,0
02/10/2014 19:09,dilma aecio voto tiririca p presidente,neutro,44159,-1
02/10/2014 19:09,duro nordeste vota dilma vamos ter fe,negativo,44161,-1
02/10/2014 19:09,absurdo nordeste faz resto pais la dilma ganha todos estados,negativo,44167,-1
02/10/2014 19:09,moral dilma ganhar,positivo,44168,0
02/10/2014 19:09,quero saber leva ser humano votar dilma novo ate faccao criminosa pt vai mandar brasil,negativo,44179,0
02/10/2014 19:09,luciana ia fazer brasil lugar tao bom voces colocam dilma aecio segundo turno,positivo,44182,1
02/10/2014 19:09,impressiona todos protestos ano passado nao valeram nada povo continua votando dilma mano,positivo,44189,-1
02/10/2014 19:09,torcendo pra dilma ganhar primeiro turno porque aecio nao,positivo,44190,0
02/10/2014 19:09,to triste queria segundo turno agora to dilma,negativo,44191,-1
02/10/2014 19:09,dilma ganhar porra vou embora pro paraguai n desse jeito,positivo,44193,0
02/10/2014 19:09,serio dilma ganhou novo,negativo,44194,0
02/10/2014 19:09,dilma ganhar mudo pra las vegas,neutro,44195,0
02/10/2014 19:09,dilma rusef ganha garanto nao cupado sentindo pensativo,positivo,44196,0
02/10/2014 19:09,interessante brasilia dilma ficou sera porque,positivo,44197,1
02/10/2014 19:09,pq povo brasileiro tao burro dps tantas manifestacoes tantas reclamacoes dilma frente,positivo,44198,-1
02/10/2014 19:09,assim tres menos pior dilma,negativo,44202,-1
02/10/2014 19:09,operacaobetalab internautas declaram apoio dilma marina sao citadas twitter ig sdv timbeta,positivo,44204,1
02/10/2014 19:09,apuracao tempo real ap dilma lugar urnas apuradas placareleicoesuolbrturnoap apuracao estado 0awv9aiu eleicoes,positivo,44207,1
02/10/2014 19:09,operacaobetalab internautas declaram apoio dilma marina sao citadas twitter ig sdv timbeta,positivo,44208,1
02/10/2014 19:09,recuso votar dilma aecio,neutro,44214,-1
02/10/2014 19:09,dilma vai ganhar dnv,positivo,44219,0
02/10/2014 19:09,quero ver vai ser brasil dilma ganhar novo ja afundou tanto pais ate medo pode fazer agora,negativo,44224,0
02/10/2014 19:09,pq vcs vao votar marina so pra tirar dilma foradilma familia eh anta,neutro,44226,-2
02/10/2014 19:09,ig internautas declaram apoio dilma marina sao citadas twitter ig sao paulousuarios rede,positivo,44232,2
02/10/2014 19:09,ig internautas declaram apoio dilma marina sao citadas twitter ig sao paulousuarios rede,positivo,44237,2
02/10/2014 19:09,nao pra acreditar dilma ta ganhando boa,positivo,44241,0
02/10/2014 19:09,voces falando vao votar branco olha parabens viu so vao ajudar dilma reeleger,neutro,44244,-3
02/10/2014 19:09,so causa daqui nordesde infeliz dilma ta frente,negativo,44245,-1
02/10/2014 19:09,sao paulo aecio dilma vai ter turno provavelmente,positivo,44247,1
02/10/2014 19:09,pode pa q so pobre votou dilma,negativo,44249,-1
02/10/2014 19:09,dilma deve ta la deitada dinheiro roubado tomando uns drink rindo idiotice povo ter conseguido colocar segundo turno,negativo,44254,-1
02/10/2014 19:09,sp reelegendo tiririca,negativo,44256,-1
02/10/2014 19:09,animaria aecio dilma segundo turno marina silva vao tudo pt quer ver,positivo,44260,-1
02/10/2014 19:09,aqui pr ja tudo praticamente apurado aecio dilma marina,positivo,44270,1
02/10/2014 19:09,aecio pode ate ter roubado sus dilma ajudo escandalos d corrupcao pode ser q brasil vire comunista,positivo,44271,-1
02/10/2014 19:09,ain garoto sai daqui,neutro,44277,-1
02/10/2014 19:09,aecio dilma sp galera deve chegar urna bater rola numeros aleatoriamente ne,negativo,44289,0
02/10/2014 19:09,fizeram palhacada td ano passado pra chegar hj votarem novamente dilma,negativo,44291,-1
02/10/2014 19:09,nao saiu nada oficial ainda boca urna dilma vai enfrentar aecio segundo turno,negativo,44293,0
02/10/2014 19:09,dilma aecio segundo turno tou aqui tentando escolher menos ruim,negativo,44297,-1
02/10/2014 19:09,twittersearch q di lmapravencersrc tyah 0awv9aiu vai roubar capeta turno dilma lixo ja,negativo,44300,-1
02/10/2014 19:09,protesto ser urna entao nao vota aecio dilma imbecil,neutro,44301,-1
02/10/2014 19:09,engracado internet vi muita gente falando aecio neves nao sei dilma ganhando,positivo,44304,1
02/10/2014 19:09,maior forma protesto cidadao voto ai vao votam dilma,positivo,44306,-1
02/10/2014 19:09,aecio neves x dilma sc serio ibope achava dilma tava liderando aqui,negativo,44315,0
02/10/2014 19:09,pq cara vao votar outro dilma dinheiro p,neutro,44318,-2
02/10/2014 19:09,protestante votou dilma,neutro,44319,0
02/10/2014 19:09,dilma aecio segundo turno voces sao uns animais,neutro,44321,1
02/10/2014 19:09,marina silva diz vai apoiar dilma turno diz nao despreza possibilidade apoiar aecio tambem afinal nunca sabe,neutro,44325,2
02/10/2014 19:09,sao paulo aecio dilma minas dilma aecio,negativo,44327,1
02/10/2014 19:08,turno gol marcado casa nao desempata porque tanto dilma quanto aecio sao minas gerais,negativo,44332,1
02/10/2014 19:08,pagar pessoas pra ganhar votos facil ne dilma,positivo,44337,1
02/10/2014 19:08,dilma ganhar fode tudo brasil ainda,positivo,44340,0
02/10/2014 19:08,segundo turno dilma aecio infelizmente voto dilma aceito tudo menos aecio psdb governo,negativo,44341,1
02/10/2014 19:08,olha ta aecio parana imagina brasil inteiro vamos derrubar dilma,positivo,44343,-1
02/10/2014 19:08,nao to falando dilma boa to falando outros sao piores,negativo,44344,1
02/10/2014 19:08,conf previsaodepois estacionar dilma comecou cair aecio sentido inverso ultrapassara dilma semana antes t,neutro,44347,1
02/10/2014 19:08,ganhar dilma capaz chrorar tb,positivo,44348,1
02/10/2014 19:08,ultimo segundo internautas declaram apoio dilma marina sao citadas twitter i via,positivo,44353,1
02/10/2014 19:08,ultimo segundo internautas declaram apoio dilma marina sao citadas twitter via,positivo,44355,1
02/10/2014 19:08,uai aecio nao perdia sao paulo marina dilma segundo ibope aeciopresidente foradilma forapt,neutro,44362,1
02/10/2014 19:08,fara dilma ganhar vou mudar pra suecia mudar nome pra kajsa jutikgst,positivo,44370,0
02/10/2014 19:08,vaii tomar toba pqp to revolts segunto turno aecio dilma qualquer ganhar vou pra rua gritar,positivo,44371,0
02/10/2014 19:08,gente serio daonde tiram dilma nao possivel unica pessoa conheco disse iria votar nela irma,negativo,44373,-1
02/10/2014 19:08,ai gent to nervosa cade pai pra tranquilizar falar dilma vai ganhar,positivo,44379,0
02/10/2014 19:08,dilma ganhar vou pros estados unidos,neutro,44383,0
02/10/2014 19:08,voces estao achando ruim dilma espera entao aecio virar presidente,negativo,44384,-1
02/10/2014 19:08,ate aecio pode ganhar dilma nao,positivo,44387,0
02/10/2014 19:08,adianta reclamar dilma ta ganhando outros sao consideravelmente piores,positivo,44389,1
02/10/2014 19:08,brasil dilma coracao valente forca brasileira,neutro,44392,1
02/10/2014 19:08,votei dilma acharam ruim voto novo,negativo,44394,-1
02/10/2014 19:08,ship vcs askbelieber tim claro vivo tim claro escuro preto dilma,negativo,44399,1
02/10/2014 19:08,acho dilma nao podia ganhar anos afundando brasil,positivo,44402,0
02/10/2014 19:08,dilma aecio marina real madrid barcelona,positivo,44409,1
02/10/2014 19:08,aecioe dilma voto nulo affs,neutro,44414,-1
02/10/2014 19:08,adiantou protestos ano passado toda revolta povo ainda continuar votando dilma pray brazil,positivo,44417,-1
02/10/2014 19:08,aecio nao pode ser presidente cara sonso ainda corrupto prefiro dilma menos prouni ne,negativo,44419,-2
02/10/2014 19:08,dilma vai ganhar porra mano n to acreditando porra gente,negativo,44425,0
02/10/2014 19:08,povo burro to ate vendo reelegendo veia pra termina ferra tudo nao aprendem nunca q fude msm puta q pario dilma,negativo,44428,-1
02/10/2014 19:08,sobre dilma ganhar eleicao so dizer culpa povo gosta acreditar mudancas,positivo,44435,0
02/10/2014 19:08,porra realmente detesto marina sendo facil pra dilma ganhar melhor ainda,positivo,44436,2
02/10/2014 19:08,surpreendente estado tao vanguardista rt dilma perdendo sc,positivo,44439,1
02/10/2014 19:08,momento voce sabe dizer so diz ja so melhor dilma tal aecio,positivo,44441,1
02/10/2014 19:08,brasileiro bando hipocrita fala mal dilma ra quase ganhando,neutro,44446,-1
02/10/2014 19:08,dilma aercio vao pro turno dilma vamos dilmapravencer,neutro,44448,-1
02/10/2014 19:08,dilma nao pode ganhar mano,negativo,44451,0
02/10/2014 19:08,to vendo galinha dilma vai ganhar,positivo,44454,0
02/10/2014 19:08,caralho mano povo come merda nao eh possivel vcs podem votar dilma pupu tudo fez bostinhasss,negativo,44456,-1
02/10/2014 19:08,eleccionesbrasil los primeros sondeos pie urna dan un dilma rousseff un al conservador aecio neves y un marina,positivo,44476,0
02/10/2014 19:08,quer dizer fizeram manifestacao ano passado pintaram cada tiraram selfies quebraram coisas pra votar dilma agora,negativo,44478,-2
02/10/2014 19:08,luciana ia fazer brasil lugar tao bom voces colocam dilma aecio segundo turno,positivo,44481,1
02/10/2014 19:08,aecio frente monte estado segundo globo news segundo turno deve ser certo aecio dilma,positivo,44483,1
02/10/2014 19:08,vivo boca urna ibope dilma aecio marina pesquisa realizada hoje aponta turno,positivo,44489,1
02/10/2014 19:08,dilma nao pode ganhar nao pode lra nao,negativo,44491,0
02/10/2014 19:08,triste serio msm bom dilma voto aecio votei marina infelizmente nao dando,positivo,44493,0
02/10/2014 19:08,dilma ganhar,positivo,44496,0
02/10/2014 19:08,unica coisa q dilma trouxe bom governo copa disso n posso reclamar,positivo,44506,1
02/10/2014 19:08,ai dizem qe vao votar dilma pq vai ganhar qualquer jeito povinho ignorante,positivo,44508,-3
02/10/2014 19:08,boca urna ibope presidente dilma aecio marina globoswqslt eleicoes g tragico,negativo,44512,-1
02/10/2014 19:08,pior agora todo povo nao votou dilma primeiro turno vai votar aecio pq segundo pt perdicao pais,negativo,44525,-2
02/10/2014 19:08,engracado dilma ta disparando boca urna geral perguntando sendo boa parte nao votou nela,positivo,44530,1
02/10/2014 19:08,aecio dilma pago multaja triste ouvindo,negativo,44532,-1
02/10/2014 19:08,eduardo jorge votar bicicleta marina votar jangada aecio votar helipoptero dilma votar plataforma pre sal,neutro,44535,-4
02/10/2014 19:08,so feliz pq dilma p turno candidato,neutro,44538,1
02/10/2014 19:08,votam dilma sao saem pras ruas pra protestar,neutro,44541,1
02/10/2014 19:08,diz filosofo contemporaneo aecio dilma prefiro enfiar urna rabo,positivo,44543,0
02/10/2014 19:08,n acredito q merda vai continuar nn adianta fazer porcaria protestos vc vai votar dilma espero q boca urna errada,negativo,44544,-1
02/10/2014 19:08,daora tanto protesto ano passado p dilma continuar ganhando fdp,positivo,44547,-1
02/10/2014 19:08,povo brasileiro hipocrita entao nao surpreende dilma estar ganhando,positivo,44551,-1
02/10/2014 19:08,dilma dobro votos marina parana serio estado nao merece respeito ainda deixar vaca,negativo,44553,0
02/10/2014 19:08,ver dilma perdendo pra aecio brasilia sao paulo parana nao preco eleicoes,positivo,44557,1
02/10/2014 19:08,votar branconulo final tudo dilma x aecio vai ajudar dilma entao ta suave,positivo,44559,0
02/10/2014 19:08,dilma vai ganhar gente adianta falar nada povo reclama reclama reclama ignorante,positivo,44561,-1
02/10/2014 19:08,serio si dilma ganhar vo rir desses palhacos voltando pra rua pra fazer bosta manifestacao dnovo euvoteimarina,positivo,44562,0
02/10/2014 19:08,dilma amo vamo ganhar porra segundo turno,positivo,44563,0
02/10/2014 19:08,relembrem porra manifestacao ano passado relembrem merdas dilma fez,negativo,44565,-1
02/10/2014 19:08,dilma aecio escolho anular voto recuso,neutro,44572,-1
02/10/2014 19:08,acho q dilma vai ganhar ai q vergonha desse braseeeeeeeel,positivo,44578,0
02/10/2014 19:08,povo levou filhos pra votar hoje acertei palpite votaram dilma,neutro,44580,-1
02/10/2014 19:08,acontecer dilma ser reeleita todas manifestacoes ano passado vao,neutro,44588,-2
02/10/2014 19:08,reclama nao casa comida dinheiro nao pode fazer faculdade votando dilma tendencia pobre ficar pobre,negativo,44592,-2
02/10/2014 19:08,eh serio dilma ta amor deus brasil eh vao acorda,positivo,44594,-1
02/10/2014 19:08,engracado fizeram baderna pais protesto vaiaram dilma vao la votam nela ces sao dodois,positivo,44596,1
02/10/2014 19:08,dilma quer ganhar marra cara trapaca coisa escrota,positivo,44598,0
02/10/2014 19:08,nao votei dilma aecio pro turno nao voto aecio nunca so cara falar bonito voces iludem,positivo,44599,1
02/10/2014 19:08,q chocante rt dilma perdendo sao paulo,negativo,44607,1
02/10/2014 19:08,dilma vai ganhar outra bosta,positivo,44608,0
02/10/2014 19:08,dilma n pode ganhar nnnn pqp,positivo,44614,0
02/10/2014 19:08,nmrl pra votar dilma ser mt burro viu,neutro,44615,-2
02/10/2014 19:08,pra voces verem sao coisapesquisa boca urna dilma aecio marina,neutro,44618,1
02/10/2014 19:08,acompanhando votos neste exato momento sempre dilma,positivo,44621,1
02/10/2014 19:08,errando feio sp dando vitoria dilma,negativo,44622,-1
02/10/2014 19:08,fala serio dilma pro segundo turno primeiro lugar porque coisa errada ai foradilma,negativo,44625,0
02/10/2014 19:08,pessoas falam nao acredito gente fez tudo junho ano passado pra voces reelegerem dilma you know nothing,neutro,44633,-1
02/10/2014 19:08,sim dilma fez bom ok comparado merdas governo pt,positivo,44637,1
02/10/2014 19:08,ainda retardado votar dilma pqp vem chorar ficar fila hospital brasileiro burro,neutro,44642,-1
02/10/2014 19:08,hahahahahah dificil to confiante dilma vai pro segundo nao ta tudo bem tambem,negativo,44643,0
02/10/2014 19:08,segundo turno dilma aecio escolha vai ser votar coco votar merda,negativo,44644,-2
02/10/2014 19:08,agora bolsa familia fazendo diferenca favor dilma nordeste lamentavel,neutro,44645,-1
02/10/2014 19:08,porra moral votar dilma velho,negativo,44647,-1
02/10/2014 19:08,dilma ganhar afunda pais serio,positivo,44649,0
02/10/2014 19:08,aecio vai virar turno dilma vai fugir debates,neutro,44650,-1
02/10/2014 19:08,so falta dilma ganhar porra novo,positivo,44651,0
02/10/2014 19:08,seriao dilma vai ganhar,positivo,44652,0
02/10/2014 19:08,sao paulo aecio ta acima dilma porra problema voces,negativo,44654,1
02/10/2014 19:08,ainda nao aceitando votos pro paulo rocha pra dilma povo burro,neutro,44655,-1
02/10/2014 19:08,deviam deixar povo aqui tt votar ai dilma nao ganharia,negativo,44658,-1
02/10/2014 19:08,real sao paulo novo breca pt dilma menos tucanolandia,negativo,44659,2
02/10/2014 19:08,nordestino ganha bolsa familia pra comprar salgadinho trakinas fazer filhos pra ganhar bolsas eleger dilma,positivo,44660,0
02/10/2014 19:08,votou dilma tava naqueles protestos todos vao tomar cu,neutro,44669,-1
02/10/2014 19:08,fala mal dilma xinga copa pra votar nela,negativo,44671,-1
02/10/2014 19:08,votar dilma aecio vcs merda gostando estar nela mesma coisa,positivo,44674,-1
02/10/2014 19:08,sao paulo aecio votos piaui dilma voces conseguem refletir dizer,neutro,44676,1
02/10/2014 19:08,internautas declaram apoio dilma marina sao citadas twitter ig sao paulousuarios rede socia,positivo,44679,2
02/10/2014 19:08,bom dilma ganhasse primeiro turno logo pra calar boca n gosta pt,positivo,44681,0
02/10/2014 19:08,internautas declaram apoio dilma marina sao citadas twitter ig sao paulousuarios rede soci,positivo,44685,2
02/10/2014 19:08,dilma ganhar reeleicao vai ter copa novo,positivo,44691,0
02/10/2014 19:08,pior votar dilma votar levy fidelix,negativo,44697,-3
02/10/2014 19:08,vamos ganhar mamae dilma d,neutro,44700,0
02/10/2014 19:08,burra caralho burra nao saberia q treta votar dilma,negativo,44707,-1
02/10/2014 19:08,dilma aecio empate aqui rs marina perdendo feio,negativo,44709,-1
02/10/2014 19:08,apuracao tempo real df dilma lugar urnas apuradas placareleicoesuolbrturnodf apuracao estado 0awv9aiu eleicoes,positivo,44713,1
02/10/2014 19:08,vou votar dilma segundo turno certeza colegas,negativo,44717,-1
02/10/2014 19:08,dilma ganhar eleicao brasil vai merecer lixo politica ta hoje,positivo,44719,0
02/10/2014 19:08,euvoteimarina pra dilma ganhar eleicao venca entao primeiro turno pra nao ter trabalho votar dia,positivo,44721,-1
02/10/2014 19:08,ficou facil agora dilma vai passar rodo,neutro,44722,1
02/10/2014 19:08,aecio nao condicoes minimas vencer dilma nao sei pq alguns estao comemorando,neutro,44728,-1
02/10/2014 19:08,segundo turno dilma nao voto fala nao precisa voto professor sim sera acirrado preocupante,negativo,44732,-1
02/10/2014 19:08,agora n sei pior aecio dilma oremos,negativo,44735,-1
02/10/2014 19:08,vcs falam nao motivo nao votar dilma cade motivo nao votar aecio votar luciana genro,neutro,44736,-3
02/10/2014 19:08,dilma ganhar sei vai acontecer ver voces reclamando brasil sendo votaram nela vou dar cara cada,positivo,44739,0
02/10/2014 19:08,deus ta vendo vcs votando dilma so pq disse vai diminuir cargo horario alunos,neutro,44740,-1
02/10/2014 19:08,dale dilma vai ganhar pouxa ja sabia,positivo,44745,0
02/10/2014 19:08,atencao boca urna presidente brasil dilma aecio sao finalistas leia numeros dilma pt,neutro,44746,1
02/10/2014 19:08,turno pra mim ir votar dilma aecio haha voto nulo entao,positivo,44750,-2
02/10/2014 19:08,dilma aecio segundo turno nao sei menos merda pra votar,negativo,44753,-1
02/10/2014 19:08,pra voce pras manifestacoes votou dilma voce burro,neutro,44754,-1
02/10/2014 19:08,boa dilma reeleita primeira vez vou ter vergonha desse povinho mediocre brasileiro p rua fazer bagunca,positivo,44755,-1
02/10/2014 19:08,dilma aecio dilma tava perdendo feio brasilia nordeste ta ganhando tipo disparada,negativo,44757,-1
02/10/2014 19:08,nordestinos sao tudo ignorantes todos votando dilma tao sempre merda,neutro,44762,1
02/10/2014 19:08,aceito tudo mano dilma foda,negativo,44767,1
02/10/2014 19:08,ruim antes imagina agora turno vai ser aecio dilma,negativo,44768,-1
02/10/2014 19:08,q deixa chateada q dilma pro segundo turno gente vcs sao idiotas so pode,negativo,44771,1
02/10/2014 19:08,news internautas declaram apoio dilma marina sao citadas twitter grupoaquecendo,positivo,44776,1
02/10/2014 19:08,news internautas declaram apoio dilma marina sao citadas twitter grupoaquecendo,positivo,44779,1
02/10/2014 19:08,dilma ta frente povo burro,negativo,44781,-1
02/10/2014 19:08,pessoa soh pode comer bosta p amar dilma viver bolsa familia,positivo,44785,1
02/10/2014 19:08,dilma perdendo sao paulo aeciooooooooooo gente,neutro,44786,1
02/10/2014 19:08,cara quase urnas apuradas ta dificil pra dilma heim,negativo,44787,-1
02/10/2014 19:08,boca urna dilma aecio disputam segundo turno acompanhe tempo real rondoniaempautabr,neutro,44790,1
02/10/2014 19:08,vota aecio primeiro turno vota marina segundo p nao votar dilma qm vota marina nao vota aecio seg,positivo,44791,-1
02/10/2014 19:08,dilma cu ta apurando nao vi ninguem daqui dizer ia votar dilma,neutro,44792,-1
02/10/2014 19:08,pior q dilma votar marconi pqp,negativo,44795,-2
02/10/2014 19:08,ficou feio pra dilma perder assim sp,negativo,44796,-2
02/10/2014 19:08,povo ja comecando dizer votos dilma sao suspeitos ate infantilidade olha melhorem,positivo,44799,1
02/10/2014 19:08,dilma aecio pro segundo turno mdssss naaaao pior q outro socorro brasil,negativo,44803,-1
02/10/2014 19:08,pessoas querem tirar dilma governo ja ruim imagina resto,neutro,44806,-1
02/10/2014 19:08,gente retardada cismam votar cretina dilma fico indignada ignorancia povo brasileiro dilmaeocaralho,negativo,44808,-1
02/10/2014 19:08,ficaram mimimi gigante acordou pra votarem dilma,neutro,44810,0
02/10/2014 19:08,internautas declaram apoio dilma marina sao citadas twitter,positivo,44811,1
02/10/2014 19:08,culpa merdas acontecem pais nao dilma governo estadual municipal sao diferencial nisso,negativo,44813,1
02/10/2014 19:08,dilma velho nao nada armado pesquisas lixo pt,positivo,44814,0
02/10/2014 19:08,aecio neves dilma delicia votar nulo segundo turno,neutro,44815,-2
02/10/2014 19:08,internautas declaram apoio dilma marina sao citadas twitter,positivo,44816,1
02/10/2014 19:08,nau dilma pode ganhar nau carai,positivo,44821,0
02/10/2014 19:08,agora disputa ta pior dilma aecio,negativo,44824,-1
02/10/2014 19:08,nao duvido dilma ganhar turno jeito brasileiro otario,positivo,44827,0
02/10/2014 19:08,dilma aecio nao vou votar,neutro,44829,-1
02/10/2014 19:08,marina perdeu chance fazer turno lindo contra dilma pois perdeu,neutro,44830,1
02/10/2014 19:08,dilma nao ganhar turno,negativo,44836,0
02/10/2014 19:08,primeiro passo pra varrer pt governo dado dilma aecio vamos pro turno detonar socialistas corruptos,negativo,44837,0
02/10/2014 19:08,dilma ganhar vou la facebook colocar assim fuck the skinny bitches fuck the skinny bitches in club,neutro,44843,0
02/10/2014 19:08,brasil ta ruim ta nao dilma estaria pior,negativo,44844,-2
02/10/2014 19:08,marina apoiar dilma turno vai ser tipo,positivo,44848,1
02/10/2014 19:08,fizeram altos barracos pra agora chegar votar dilma brasileiro burro puta pariu,negativo,44851,-2
02/10/2014 19:08,onde aecio perdendo feio dilma estados considero principais nao vi nenhum ate agora,negativo,44853,-1
02/10/2014 19:08,aqui parana aecio deu pau dilma forte nordeste,neutro,44854,1
02/10/2014 19:08,dilma aecio turno nao to acreditando vou votar nulo brasilmarina,neutro,44858,-2
02/10/2014 19:08,adianta ir pras ruas votar dilma raiva desse tipo eleitor,neutro,44867,-1
02/10/2014 19:08,povo votar dilma nao fdp,neutro,44871,-1
02/10/2014 19:08,pesquisa ibopesp sao paulo cheiro fraude eleitoral aecio dilma,neutro,44874,1
02/10/2014 19:08,confirmada previsaodepois estacionar dilma comecou cair aecio sentido inverso ultrapassara dilma semana antes t,positivo,44875,1
02/10/2014 19:08,dilma ganha facil aecio marina acho aecio figura bem abominavel marina,positivo,44879,0
02/10/2014 19:08,bom dilma ainda primeiro porque so lembrando aecio segundo caga vez brasil gente nao vai queridas,positivo,44881,1
02/10/2014 19:08,segundo turno dilma vai ganhar fudeo,positivo,44888,0
02/10/2014 19:08,aposto povinho disse ia votar marina acabou votando dilma so causa bolsa familia,negativo,44889,-1
02/10/2014 19:08,boca urna vivo dilma aecio marina acompanhe apuracao,positivo,44894,1
02/10/2014 19:08,presidente sao paulo urnas aecio dilma marina,negativo,44897,1
02/10/2014 19:08,sao paulo aecio arrebenta dilma eleicoes,neutro,44899,1
02/10/2014 19:08,p turno aecio dilma vai perder,neutro,44902,-1
02/10/2014 19:08,segundo turno vou votar dilma deus livre aecio,positivo,44906,-1
02/10/2014 19:08,dilma liderando rt russomano feliciano tiririca deputados federais votados sp giganteacordou,positivo,44908,-1
02/10/2014 19:08,segundo turno dilma aecio serio,negativo,44910,0
02/10/2014 19:08,parabens sao paulo rt urnas apuradas sp aecio dilma marina,neutro,44916,1
02/10/2014 19:08,estado burro dilma ganhar to espantando,positivo,44919,-1
02/10/2014 19:08,nao possivel dilma vai ganhar novo bando brasileiro burro imbecis,positivo,44922,-1
02/10/2014 19:08,pior tudo informacao super facil arranjar ninguem liga pq so querem tirar dilma vao toma c,negativo,44926,-1
02/10/2014 19:08,pq assim menino fas sao bem babacas dai dilma obviamente ganhar vao xingar nordestinos,positivo,44930,1
02/10/2014 19:08,dilma dancando ta tudo dominado pro nordeste,neutro,44934,-1
02/10/2014 19:08,antes dilma ganhar aecio papo reto,positivo,44936,0
02/10/2014 19:08,incrivel eduardo jorge empatado dilma,positivo,44939,1
02/10/2014 19:08,voces votaram dilma merece belo tiro cu,positivo,44945,1
02/10/2014 19:08,lobao diz saira brasil dilma ganhar garante vitoria pt primeiro turno,positivo,44948,0
02/10/2014 19:08,dilma aecio sei la tamo fodido,negativo,44955,-1
02/10/2014 19:08,xo perguntar probleminha voces cabeca votar dilma assim so curiosidade,neutro,44958,-1
02/10/2014 19:08,vcs oq cabeca p votar dilma plmd,neutro,44960,-1
02/10/2014 19:08,antes copa tava todo mundo meio rua nessa porra p chegar hj votar dilma plmds acordem,neutro,44964,-1
02/10/2014 19:07,calma quenn segundo turno sim dilma x,positivo,44970,1
02/10/2014 19:07,pior votam dilma sao pobres infelizmente,negativo,44972,0
02/10/2014 19:07,protesto ano passado votou dilma ano favor deem aula moda,neutro,44973,-1
02/10/2014 19:07,dilma aecio turno nao sei pior,negativo,44974,-1
02/10/2014 19:07,dilma ganhar espero taquem explosivos proxima manifestacao,positivo,44977,0
