Date,Sentiment,comment_id,sentiment
26/10/2014 10:17,ta certo sr presidente,43240,1
26/10/2014 10:17,vamos hoje dia serio urna vou votar melhor mudanca aecio pezao,43241,0
26/10/2014 10:16,duvida eleitoral candidata anta vai usar ponto eletronico votar,43250,0
26/10/2014 10:16,indo agora vou confirmar aeciopelobrasil porque quero brasil melhor aecio,43251,1
26/10/2014 10:15,pronto parte ja fiz consciencia limpa votei futuro brasil melhor adw,43255,1
26/10/2014 10:15,bom dia galera domingao eleicoes vumboravotar bril melhor,43258,2
26/10/2014 10:15,ja votar agora esperar venca deus quiser brasil necessita mudanca agoraeaecioconfirma,43260,-1
26/10/2014 10:15,rj complicado esquerda caviar dificil debater,43261,-2
26/10/2014 10:15,argentina desejo maior sucesso voce merece oro voce pais deus abencoe abraco forte fraterno,43262,2
26/10/2014 10:14,espere ate noite voce veja brasil ser libertado ditadura bolivariana agoraeaecioconfirma,43267,0
26/10/2014 10:14,bom voto dra vamos mudancas aeciopresidente,43272,1
26/10/2014 10:13,pior q governo marconi so governo dilma mudanca poderes aecio iris,43277,-1
26/10/2014 10:13,ce precisa ganhar cara vai ganhar aecio,43279,0
26/10/2014 10:13,acho subiu caixao serio nao,43283,0
26/10/2014 10:12,apresentar propostas eleitores sao fieis sigla agoraeaecioconfirma,43285,1
26/10/2014 10:12,agoraeaecioconfirma vai contigo ansioso,43287,-1
26/10/2014 10:12,daqui pouco irei votar ajudar colocar estaca coracao petista agoraeaecioconfirma,43288,-1
26/10/2014 10:12,vamos libertar acre pais julgo pt bomdia,43289,-2
26/10/2014 10:12,saindo votar mudanca,43290,-1
26/10/2014 10:12,aci ojala mucha suerte bom dia hoje vamos mudar pais boa sorte brasil euvotoaecio,43293,1
26/10/2014 10:11,doleiro morreu fontes seguras afirmam psdb vai calar deus quantos pt vai matar,43294,-1
26/10/2014 10:11,politica democracia acima tudo liberdade direito expressao vote consciente presidente muda brasil,43297,1
26/10/2014 10:11,tambem comigo primeiros mineiros votar logo cedo estado sp aecio eleito presidente,43298,-1
26/10/2014 10:10,alguem deve informar nobre netinho capitanias hereditarias lei aurea ja extintas brasil,43302,1
26/10/2014 10:10,falta pouco brasil ser liberto garras bolivarianas agoraeaecioconfirma,43307,0
26/10/2014 10:10,brasileiros darao resposta neste domingo mudanca comeca voce amigo vote conquiste novo voto,43309,1
26/10/2014 10:10,voto sim aecio presidente mudanca ja comecou onda azul vamos vencer,43313,-1
26/10/2014 10:09,live from downtown sao paulo on brazil elections will it be or,43322,1
26/10/2014 10:08,bom dia goias bom dia brasil hoje agoraeaecioconfirma,43331,2
26/10/2014 10:08,vai votar urnas toda cidade dica quiser apoio joga dentro,43333,-1
26/10/2014 10:08,hoje vou votar democracia brasil melhor justo mudabrasil aecioconfirma,43334,1
26/10/2014 10:07,aci bom dia hoje vamos mudar pais boa sorte brasil euvotoaecio,43335,1
26/10/2014 10:07,dever civico ja exercido presidente ja aeciopelobrasil,43338,1
26/10/2014 10:07,der interessante ver ministro meio ambiente chanceler brasil qualidade,43339,1
26/10/2014 10:07,desde venezuela le deseamos el mejor los exitos boa sorte bom dia,43340,1
26/10/2014 10:07,encantadora vera iris representa mudanca praaf8 pior nao q goias merece,43341,-1
26/10/2014 10:06,motivo votar acabar regime terror agoraeaecioconfirma,43344,-1
26/10/2014 10:06,mai cosi incerto il ballottaggio in brasile cinque sondaggi nelle ultime ore non definiscono il duello tra,43347,-1
26/10/2014 10:06,rt chegou hora grande decisao obrigado mudanca ja comecou euvotoaecio goo gltojj brasil,43349,-1
26/10/2014 10:06,maioria eleitores dilma votam partido nao proposta governo agoraeaecioconfirma,43355,-1
26/10/2014 10:05,avante presidente rt chegou hora gde decisao mto obrigado mudanca ja comecou euvotoaecio goo gltojj,43358,-1
26/10/2014 10:05,to fechado aecio agoraeaecioconfirma,43359,-1
26/10/2014 10:05,vamos votar povo confirma aecioneves vamosmudar forapt,43361,-1
26/10/2014 10:04,ainda nao terminou seguidores contam c vc proximos anos p cobrar brasil melhor,43366,1
26/10/2014 10:04,democracia amigo,43369,1
26/10/2014 10:04,aci chegou hora grande decisao obrigado mudanca ja comecou euvotoaecio goo gltojj aciaig aci,43370,-1
26/10/2014 10:04,vou ali tentar libertar brasil mudanca partiulibertarobrasil,43371,-1
26/10/2014 10:04,nao acredito vivo pra ver grande mudanca brasil voto aecio fe deus justo af4axg,43372,2
26/10/2014 10:03,mudanca proposta aecio jogada marketing diz ademar delgado bocaonews brnoticiaseleic oeseleicoes mudanca proposta aecio jogada marketing diz ademar delgado html 0awv9aiu,43374,0
26/10/2014 10:03,exato verdade ia votar marina mudei voto ainda primeiro turno agoraeaecioconfirma,43375,0
26/10/2014 10:02,bora votar hoje dia,43388,-1
26/10/2014 10:02,aci bom dia hoje vamos mudar pais boa sorte brasil euvotoaecio,43392,1
26/10/2014 10:02,vovo nao consegue caminhar direito fez questao votar agoraeaecioconfirma,43393,-1
26/10/2014 10:01,0awv9ajm acabei votar porque acredito mudanca aeciopresidente 0awv9ajq,43395,-1
26/10/2014 10:01,nao pensei q balconista votar causa estereotipos dilmistas vejo muitos enganei,43396,-1
26/10/2014 10:01,hoy brasildecide salir electo un duro y necesario golpe recibiria la dictadura cubana eleicoes,43400,-1
26/10/2014 10:01,alexandregarciamerepresenta agoraeaecioconfirma verdades sao feitas serem ditas youtube watch v wkciki tfki 0awv9aiu,43401,1
26/10/2014 10:01,policiais bombeiros brasil precisamos apoio votacao 0awv9alo turno pec esperanca q apoiar,43403,1
26/10/2014 10:00,vamos mostrar q nenhum petista patriotismo bandeira jamais sera partido,43404,-1
26/10/2014 10:00,feliz domingo la resistencia democratica venezuela deseando el mayor exito en brasil elquepuedepuede,43406,1
26/10/2014 10:00,aci neoram brasil si dejan gane dilma entonces nada valio tantas protestas sociales en las calles votar brasilaciaig aci,43407,-1
26/10/2014 10:00,eleicoes confira quais sao famosos apoiam,43409,1
26/10/2014 09:59,midia comprada igual ibope datafolha rabo preso pt tenta manter poder,43415,-1
26/10/2014 09:58,ojala gane dilma pero tengo tantas dudas el pueblo es tan idiota,43417,-1
26/10/2014 09:58,vai dar tudo certo euvoto,43424,1
26/10/2014 09:58,satisfacao ve lo bem agradecem voto viajou km p cumprir ato civico af8 fera,43425,1
26/10/2014 09:58,bom dia amigos vamos exercer cidadania q proximos anos prosperos vou,43427,1
26/10/2014 09:58,gente humilde gente rica gente classe definida todos todos excessao votando aeciomeupresidente,43428,0
26/10/2014 09:57,vamos votar azul comunismo vermelho bolivariano aecio,43431,-1
26/10/2014 09:57,cuidado sr aecio dizem q tibisay lucena d venezuela brasil nao sabe sumar,43433,1
26/10/2014 09:57,va muaedm temer diz 0awv9aje leitor veja nao eleitor dilma0awv9aji,43437,1
26/10/2014 09:56,0awv9ajm brasil votar el cambio aecio 0awv9ajq,43440,-1
26/10/2014 09:56,aecio neves vota h colegio belo horizonte ad4apg jornalistavitor,43445,1
26/10/2014 09:56,vamos votar azul comunismo vermelho bolivariano aecio,43446,-1
26/10/2014 09:55,momento lamentavel campanha ser candidato fraco playboy,43452,-2
26/10/2014 09:55,anos lima duarte faz questao absoluta votar youtu beithxyfdhn,43453,-1
26/10/2014 09:54,vai governar pra elite vou votar nele pq ser povo vida toda ta fod quero ser elite tbem mudabrasil aecio,43456,-1
26/10/2014 09:54,brasil si dejan gane dilma entonces nada valio tantas protestas sociales en las calles votar brasil aecio,43457,-1
26/10/2014 09:53,bom dia hoje dia votacao irei votar pois dilma vai perder,43470,-1
26/10/2014 09:52,lula entra pobre politica torna rico sai revista forbes roubando dinheiro povo dilma,43473,0
26/10/2014 09:52,bom dia hora ir votar vamos mudar brasil aecioneves,43474,0
26/10/2014 09:51,bom dia brasil bom dia democracia escola dante gazzetta votar presidente brasil mudabrasil eleicoes,43477,1
26/10/2014 09:51,indo agora votar tirar corja pt poder aecio ptmata,43482,-1
26/10/2014 09:51,hoje grande dia democracia vamos mostrar brasil nao pertence politico partido aecioneves mudabrasil,43483,-1
26/10/2014 09:50,confira carta partido socialista brasileiro aocandidato presidencia republica aecioneves psb org brnotaf8 det asp t 0awv9aiu via,43484,-1
26/10/2014 09:50,doleiro morreu ontem dizem funcionarios hospital curitiba pq esconder vitima pt,43485,-2
26/10/2014 09:50,aci esperanca brasil melhor brasil pensa questiona agoraeaecioconfirma aciaigaiaci aci,43486,1
26/10/2014 09:49,votar porque gostam demonio maltratos brasil sao gananciosos,43496,0
26/10/2014 09:49,n vai tweetar hj entao vai perdil rts simples vai divulgar ajudar agoraeaecioconfirma,43497,0
26/10/2014 09:49,vai ganhar voce acha so responde u u,43499,0
26/10/2014 09:49,aci hoje dia eleger presidente brasil libertar pais pt aciaigaiaci aci,43500,-1
26/10/2014 09:48,bom dia partio votar aecioneves mudabrasil,43504,0
26/10/2014 09:48,agoraeaecioconfirma chegou grande dia vamos firme aecio reinaldo,43505,1
26/10/2014 09:48,aviso tse saiba pode hoje pode votar nao pode votar terrorista incompetente agoraeaecioconfirma,43506,-4
26/10/2014 09:48,deus quiser voce ira ganhar aecio fe deus bjs,43508,0
26/10/2014 09:48,indo familia votar cabeca coracao mudanca brasil precisa aecio,43510,-1
26/10/2014 09:48,biblia proverbios pais boas maos sera justo povo vive feliz paz uniao todos,43512,2
26/10/2014 09:47,safado covarde,43514,-2
26/10/2014 09:47,nao poderei votar hoje antemao declaro apoio irrestrito,43515,-1
26/10/2014 09:47,convicto ia votar acho bonde nao tempo pra refletir,43517,-1
26/10/2014 09:46,chegou hora mudanca ad4 confirma trabalho serio nao pode parar ad4 confirma aecio jatene,43521,0
26/10/2014 09:46,bora pessoall rt bom dia hoje vamos mudar pais boa sorte brasil euvotoaecio,43522,1
26/10/2014 09:45,vo votar ti maluco ve faz alguma coisa pais vlwflw,43525,-2
26/10/2014 09:45,aci bom dia sucesso nesta jornada vitoriosa liberdade igualdade fraternidadeaciaig aciaig egregora vitoriaaciaig tfa aciaig aci,43527,1
26/10/2014 09:45,avisei iria acontecer nao sao mesmas 0awv9ala turno tse nao tempo pra testar,43529,1
26/10/2014 09:44,esperanca brasil melhor brasil pensa questiona agoraeaecioconfirma,43532,1
26/10/2014 09:44,mudabrasil naovamosdesistirdobrasil deus quiser hoje viraremos pagina triste historia aecioconfirma,43538,-1
26/10/2014 09:44,munido arma democracia voto ahhh ehhhh,43540,0
26/10/2014 09:43,saindo votar rs brasil medo ameacas acreditar seguranca ad4 youtube watch v obanwy oofwmacy feature playeraf8 embedded 0awv9aiu,43544,-1
26/10/2014 09:43,link ln isgoo glmufme by is the most popular tweet in my news feed today,43548,0
26/10/2014 09:43,ai deus pra ter sair casa pra votar ja sabemos eo presidente brasil,43551,-1
26/10/2014 09:42,dia eleicao menos ta vazio fooraaa dilmaaaa voto voto aecioneves pezao,43554,0
26/10/2014 09:42,cara esperto instruido voto,43557,2
26/10/2014 09:42,bom dia brasil vota aecio nao votem nulo branco escolham votar brasil agoraeaecioconfirma,43559,-1
26/10/2014 09:42,ja votei votei sim simples assim,43561,0
26/10/2014 09:42,bomdia brasil aecioneves nao santo nao prova erros partido tb membros 0awv9aiu,43562,0
26/10/2014 09:41,legal pr agoraeaecioconfirma,43563,1
26/10/2014 09:40,bom dia td bem visite blog clique anuncios goo glfxmq mande tbm,43571,1
26/10/2014 09:40,pais serio etica ordem aecio,43574,0
26/10/2014 09:40,grande festa cidadania pena nao boas opcoes sao fracos provaram longo anos debates,43579,1
26/10/2014 09:40,0awv9ajm chegou hora grande decisao obrigado mudanca ja comecou euvotoaecio goo gltojj 0awv9ajq,43582,-1
26/10/2014 09:39,futuro melhor brasil agoraeaecioconfirma,43584,1
26/10/2014 09:38,derrotar urnas derrotar rede globo vem mostrando destroi familia brasileira,43590,-2
26/10/2014 09:38,bom dia querido amado presidente chega tanto azar brasil tira perda total pinto torto sorte,43591,2
26/10/2014 09:38,nao posso votar hoje registro apoio candidatura atual governo ruim nao merece anos,43595,-2
26/10/2014 09:38,sao capazes tudo ja diz proprio chefe quadrilha lula avisei urnas,43596,1
26/10/2014 09:38,acabei votar porque acredito mudanca aeciopresidente,43597,-1
26/10/2014 09:37,bom dia moms amigos seguidores queridos vamos mudar brasil bora votar ift ttrepng,43601,0
26/10/2014 09:37,vou mudar ai nao bom jeito,43602,1
26/10/2014 09:37,vote consciente brasil melhor sartori aecio,43606,2
26/10/2014 09:36,confessa ai nao promessa ministerio vc tb votaria afinal vc sempre honrado,43611,1
26/10/2014 09:35,vamos resgatar patriotismo vamos amar brasil aecioconfirma,43614,1
26/10/2014 09:35,desde venezuela le deseo gane y efectue un buen gobierno y rompa con la dictadura venezolana maduro,43618,1
26/10/2014 09:35,vamo vamo libertar bom dia,43619,0
26/10/2014 09:34,estilo agressivo aecioneves chegou turno agora posa bom moco deixou lado campanha razao partiu emocao,43623,0
26/10/2014 09:34,ja votei certo,43626,1
26/10/2014 09:33,0awv9ajm lencinhos pra vcs hj noite somostodosdilma 0awv9ajq vamos aguardar vai chorar ra ra ra,43631,0
26/10/2014 09:33,aci ja votei aqui muita camisa azul branca amarela vamos honrar brasil etica verdade respeito aciaigaiaci aci,43635,1
26/10/2014 09:33,penalti pra aecio bater turno so fazer correr pro planalto,43636,0
26/10/2014 09:32,recusam pagar tax injusto sobre produtos brasil principio,43641,-1
26/10/2014 09:32,nobre parte deus,43643,1
26/10/2014 09:32,tudo tranquilo urna fez q mandei som sonoro disse q conferiu so espero q verdade agoraeaecioconfirma,43644,4
26/10/2014 09:31,brasil votar el cambio aecio,43647,-1
26/10/2014 09:31,gracas deus espero brasil mude melhor pior brigo agora quero mudanca parabens amigo,43648,1
26/10/2014 09:30,lula ya lo dijo votar el aecio,43656,-1
26/10/2014 09:29,vou gastar gasolina pra ir la tarumirim votar to fazendo parte nao qro q brasil vire venezuela bolivia,43665,-1
26/10/2014 09:29,tomei chuva pra votar senhor eleicoes vempraurna,43666,-1
26/10/2014 09:29,cade fiscalizacao urnas eletronicas vao sabotar cuidado golpe socialismo comunismo ditadura,43667,0
26/10/2014 09:29,deve ganhar brasil,43669,0
26/10/2014 09:28,acabei votar,43677,-1
26/10/2014 09:28,certeza fez campanha desrespeitosa pior cego nao quer ver ne,43684,-1
26/10/2014 09:27,0awv9ajm bom dia hoje vamos mudar pais boa sorte brasil euvotoaecio 0awv9ajq,43685,1
26/10/2014 09:27,mae disse pro pai ia votar votou dilma outra vez,43689,-1
26/10/2014 09:27,domingueraaaa dia votar to duvida branco nulo maaais qualquer jeito milvezes mudanca,43690,-2
26/10/2014 09:27,igual mim voto nota,43691,0
26/10/2014 09:26,agoraeaecioconfirma bom dia turma bem hora agora,43693,1
26/10/2014 09:26,aci bom dia hoje vamos mudar pais boa sorte brasil euvotoaecio,43694,1
26/10/2014 09:26,vamos la arrumar motivo pra sentir orgulho dessa camisa agoraeaecioconfirma aeciopelobrasil,43696,0
26/10/2014 09:26,rt bom dia hoje vamos mudar pais boa sorte brasil euvotoaecio,43698,1
26/10/2014 09:25,igual mim rt diferentemente varios meio votos sao publicos voto hoje,43702,1
26/10/2014 09:25,legal bruno vamos mudar pais juntos agoraeaecioconfirma,43705,0
26/10/2014 09:25,vamos pueblo brasil votar el cambio aecio,43708,-1
26/10/2014 09:25,vamos vencer fazer governo apoio muita cobranca trabalho justo honesto responsavel,43709,2
26/10/2014 09:24,agoraeaecioconfirma bom dia turma bem hora agora,43711,1
26/10/2014 09:24,simbora votar fazer direito oportunidade mudancas brasil melhor pra escolho,43712,0
26/10/2014 09:24,ja votei certo agoraeaecioconfirma,43714,1
26/10/2014 09:24,diferentemente varios meio votos sao publicos voto hoje,43716,1
26/10/2014 09:23,direito voto concluido vamos la pessoal so digitar escolhermos mudanca entao mudar pais boraaecio,43720,0
26/10/2014 09:22,contra onda vermelha vamos azul bora ganhar indecisos ate fila zn,43729,0
26/10/2014 09:21,bom dia presidente enfim chegou dia votarei toda certeza agoraeaecioconfirma,43733,1
26/10/2014 09:21,0awv9ajm chegou hora grande decisao obrigado mudanca ja comecou euvotoaecio goo gl,43734,-1
26/10/2014 09:20,aci indignacao ex presidente p noticias ultima hora 0aw9ale faz nenhum sentido ditado q considero divino equem 0aw9ale deve 0aw9ale teme aciaigaiaci aci,43750,1
26/10/2014 09:20,ahahahahahahhahahahhahahah palhaco nariz sujo,43751,-2
26/10/2014 09:20,aci confirma muda brasil agora porraaaaaaa filhos desse solo es mae gentil patria amada brasil aciaig,43753,1
26/10/2014 09:19,ja viram legal jingle 0awv9alq versao faroeste caboclo adw youtube watch v re yooo 0awv9aiu agoraeaecioconfirma,43760,0
26/10/2014 09:18,brasil azul rt data belo aponta vitoria votos validos,43762,1
26/10/2014 09:17,aci mae votar pai fazer merda pais votandoaciaig aci,43770,-1
26/10/2014 09:17,vota corrupto nao vitima cumplice naoaopete vou agoraeaecioconfirma,43772,-2
26/10/2014 09:16,aci indignacao ex presidente noticias hora nao faz sentido ditado considero divino equem nao deve nao temeaciaig aciaig aci,43773,1
26/10/2014 09:16,unidos irmos votar hora acabar mal agora vamos aecio votoaeciopelobril euvotoaecio,43775,-1
26/10/2014 09:15,acordei pra votar,43782,-1
26/10/2014 09:15,0awv9ajm viajando km votar agoraeaecioconfirma 0awv9ajq todos facam esforco brasil merece,43783,-1
26/10/2014 09:15,aecio tentou contato fabricante fez urnas louco,43784,-1
26/10/2014 09:15,pobre cresca dilma mulher super poderosa,43785,-1
26/10/2014 09:15,bom dia brasil vota aecio nao votem nulo branco escolham votar brasil agoraeaecioconfirma,43787,-1
26/10/2014 09:15,vai ferar mentiroso,43789,-1
26/10/2014 09:14,tamo junto u u cheirinho vitoria ar bom dia presidente,43794,1
26/10/2014 09:14,bom dia melhor escolha brasil feita,43795,2
26/10/2014 09:14,dono sao joao del reis ricos voces sabe bem ricos nao gosta,43796,1
26/10/2014 09:14,vamos la aecio mudar brasil voto toda familia voce brasil melhor deus abencoe,43797,1
26/10/2014 09:14,nao entendo alguns evangelicos q votaram marina silva dizer vai votar dilma muita incoerencia candidato,43799,-1
26/10/2014 09:13,bom dia senador rumo vitoria aecio rt agora mudabrasil confirma equipeja,43807,1
26/10/2014 09:13,pais ja sendo mudado nao dar oportunidade pra gente vc assumir governo,43809,0
26/10/2014 09:13,alternancia poder presidente governador atrapalhado dilma,43812,-1
26/10/2014 09:13,jose anibal acaba votar presidente agoraeaecioconfirma equipeja,43813,-1
26/10/2014 09:13,alo sao paulo estado modelo desenvolvimento grandes vamos eleger grande votacao,43814,1
26/10/2014 09:12,boca urna belo horizonte mg aecio dilma vamos ficar vigilantes votar pt vai aprontar olho vivo,43819,1
26/10/2014 09:11,vc ha ser vencedor nome jesus,43829,1
26/10/2014 09:11,agoraeaecioconfirma rt chegou hora grande decisao obrigado mudanca ja comecou goo gltojj,43830,-1
26/10/2014 09:11,bom dia deus abencoe sempre,43832,1
26/10/2014 09:11,0awv9ajm chegou hora grande decisao obrigado mudanca ja comecou euvotoaecio goo gltojj 0awv9ajq deus abencoe,43833,-1
26/10/2014 09:11,aci bom dia hoje vamos mudar pais boa sorte brasil euvotoaecio,43840,1
26/10/2014 09:11,veja motivos votar so nao blogdaboitempo brdez boas razoes votar aecio 0awv9aiu,43841,-2
26/10/2014 09:11,link ln isgoo glzsfmy by is the most popular tweet in my news feed today,43842,0
26/10/2014 09:10,atencao nacao brasileira recado dado facebook photo php 0awv9aiu curtir povo pra cima,43844,0
26/10/2014 09:10,bom dia presidente cearense aecio,43846,1
26/10/2014 09:10,agora vou votar contribuir venca,43849,-1
26/10/2014 09:10,so comeco vamos algo der errado intervencaomilitar,43851,-1
26/10/2014 09:10,alo santa catarina mostrem novamente maior votacao proporcional brasil vamos todos aecio,43852,0
26/10/2014 09:10,proposta poupanca jovem,43853,0
26/10/2014 09:09,aecio lado ricos so ricos votar nele cuidado pessoal aecio contador,43854,0
26/10/2014 09:09,chegou hora grande decisao obrigado mudanca ja comecou euvotoaecio goo gltojj,43855,-1
26/10/2014 09:09,voto util forapt estamosdeolho eleicoes mudabrasil aecio agoraeaecio aecioneves 0awv9aiu,43856,1
26/10/2014 09:09,bom dia eleicao vamos nessa euvotoaecio bj,43857,1
26/10/2014 09:08,pt sujo demais delator envenenado ex ministro q elogia vandalismo bora tirar corja poder vai,43860,-1
26/10/2014 09:08,prof formacao conceituado pronatec,43861,1
26/10/2014 09:08,bom dia brasil vota aecio nao votem nulo branco escolham votar brasil agoraeaecioconfirma,43863,-1
26/10/2014 09:07,aci bom dia hoje vamos mudar pais boa sorte brasil euvotoaecio,43867,1
26/10/2014 09:06,aecio vai ser dominado fernando henrique marina familia eduardo campos,43868,-1
26/10/2014 09:06,japao trabalhador livre nao cuba,43870,1
26/10/2014 09:06,fe deus justo hoje dia historico terra tiradentes surge novo lider libertar garras dopt,43871,0
26/10/2014 09:05,brinque rsrs rt campanha continuar mentindo historia envenenamento vai perder voto,43873,-1
26/10/2014 09:05,vai chorar hoje rsrs boa votacao garoto,43880,-1
26/10/2014 09:04,olha amigo to pensando votar pra vc to pensativa aqui ahuaha agoraeaecioconfirma,43886,0
26/10/2014 09:04,bom dia povo chegou dia hoje mudamos historia pais mudabrasil aecioneves,43887,1
26/10/2014 09:03,quero melhor pais vc futuro maos nao deixe outros decidam vc vote,43892,1
26/10/2014 09:02,bom dia brasil vota aecio nao votem nulo branco escolham votar brasil agoraeaecioconfirma,43896,-1
26/10/2014 09:00,iluminado dia azul p tds,43905,1
26/10/2014 09:00,bom dia hoje dia democracia dia mudanca dia votar vamos tudo certeza vitoria,43907,0
26/10/2014 09:00,bom dia hoje dia tirar corrupcao poder pt,43910,1
26/10/2014 08:59,ja indo votar sr inclusive amigos estao esperando irmos todos boa sorte amigo votoaeciopelobril,43917,0
26/10/2014 08:59,vc aecio boa sorte venca melhor voce,43921,1
26/10/2014 08:59,bom dia domingo brasil vota aecio nao votem nulo branco escolham votar brasil agoraeaecioconfirma,43923,-1
26/10/2014 08:58,nslo q desperdica voto tempo ditador viciado aecioneves votando tambem marinhos golpistas grobo pais ft,43924,-2
26/10/2014 08:58,vamos eleger mudanca esperanca vamos votar aecio,43926,-1
26/10/2014 08:58,bom dia vamos mudar hoje dia vitoria deus protejam,43927,1
26/10/2014 08:58,grande dia presidente rt bom dia hoje vamos mudar pais boa sorte brasil euvotoaecio,43928,1
26/10/2014 08:58,aci bom dia chegou dia daciaig escolher ira governar brasil proximos quatro anos voce deve escolher aci,43929,1
26/10/2014 08:58,indo votar vamos mudar brasil vote agoraeaecioconfirma,43931,-1
26/10/2014 08:57,bom dia,43935,1
26/10/2014 08:57,bom domingo brasil vota aecio nao votem nulo branco escolham votar brasil agoraeaecioconfirma,43936,-1
26/10/2014 08:57,hoje vou votar presidente voce rumo mudanca todos esperamos euvotoaecio,43937,-1
26/10/2014 08:56,to pro brasil melhor acredito vc aecio vamos vamos,43938,1
26/10/2014 08:56,ja declarou apoio inteligente pq boas escolas teofilo otoni mg,43939,1
26/10/2014 08:56,vou ter justificar convenci eleitoral indecisa votar aecio,43946,-1
26/10/2014 08:55,hora dia oportunidade mudar vamos todos votar,43950,-1
26/10/2014 08:55,bom dia vamos muita fe deus vitoria mudanca,43957,1
26/10/2014 08:55,bom dia final deste dia novo projeto governo agoraeaecioconfirma,43959,1
26/10/2014 08:55,aci bom dia hoje vamos mudar pais boa sorte brasil euvotoaecio,43960,1
26/10/2014 08:55,eaecioconfirma rt0awv9ajm bom dia hoje vamos mudar pais boa sorte brasil euvotoaecio 0awv9ajq,43962,1
26/10/2014 08:54,bom dia,43967,1
26/10/2014 08:54,bom dia hoje vamos mudar pais boa sorte brasil euvotoaecio,43968,1
26/10/2014 08:53,aecinho voce ganhar ve nao decepciona viu,43971,0
26/10/2014 08:53,eleitor nao deixe votar faca bom negocio vote presidente agoraeaecioconfirma,43973,0
26/10/2014 08:53,amigos amigas bem peco voto menos pt brasil agoraeaecioconfirma,43974,-1
26/10/2014 08:52,parabens vereadora excelente trabalho futuro presidente brasil agoraeaecioconfirma,43975,1
26/10/2014 08:52,ja votou colegio zona sul porto alegre vota belo horizonte volta h,43976,2
26/10/2014 08:51,derrubamos pt hj pt derruba nao podemos deixar ocorra vamos votar presidente aeciopelobrasil,43979,-1
26/10/2014 08:50,ja votei fiz papel civico bem pais votei nao quero ver pais volta ditadura agoraeaecioconfirma,43980,1
26/10/2014 08:48,bom dia juventude brasil hoje dia historico vamos urnas eleger presidente brasil agoraeaecioconfirma,43986,1
26/10/2014 08:48,medicos sao loucos q saia p acabar medicv9 poderem cobrar consulta,43987,1
26/10/2014 08:47,candidato deus abencoe hoje sempre vamos votar muita fe paz coracoes agoraeaecioconfirma,43989,-1
26/10/2014 08:46,carissimo bom dia deus guiando passos certeza siga sempre preceitos voce sera vencedor,43994,2
26/10/2014 08:46,bom diaaaa mudabrasil,43995,1
26/10/2014 08:43,vote consciente vote voto consciente aecioneves forapt foradilma mudancas,44009,2
26/10/2014 08:43,indo votar cravar eaecioconfirma duvidas bom dia todos ficarei off,44011,0
26/10/2014 08:42,mato grosso sul tambem escolheu mudanca aecioneves,44014,0
26/10/2014 08:41,corumba mato grosso sul,44018,0
26/10/2014 08:40,bom dia hoje dia votar,44021,0
26/10/2014 08:40,bom dia gente bem vamos la votar esperar fique isento aeciopelobrasil,44022,0
26/10/2014 08:39,bom dia sabedoria pra votar contigo,44026,0
26/10/2014 08:39,bom dia amigos vamos juntos votar presidente libertar brasil agoraeaecioconfirma,44030,-1
26/10/2014 08:37,bom dia brasil vota aecio nao votem nulo branco escolham votar brasil agoraeaecioconfirma,44034,-1
26/10/2014 08:36,bom dia hoje finalmente chegou dia libertarmos brasil garras nefastas pt vamos votar agoraeaecioconfirma,44037,0
26/10/2014 08:36,competente naum estaria desempregada u u,44038,1
26/10/2014 08:36,vmo provar urna bril pode merece ser pi digno pesquis agoraeaecioconfirma,44039,1
26/10/2014 08:36,ptezada hj vcs vao partir p cuba infernos pq brasil trabalha n quer saber roubo,44040,-1
26/10/2014 08:35,peco deus q vc nao arrependa abraco rt antes posso votar abracos,44045,-2
26/10/2014 08:34,antes posso votar abracos,44048,-1
26/10/2014 08:33,nunca perdoarei fazer votar voto dilma,44053,-1
26/10/2014 08:33,vai ganhar vai sambar cara aecioneves,44060,0
26/10/2014 08:32,sa porra fechado ainda culpa pt querendo atrasar voto,44064,-1
26/10/2014 08:32,pessoal briga quer miseria ditadura vota dilma fidel maduro isis liberdade democracia aecio,44065,1
26/10/2014 08:31,forcas armadas brasileira nao deixe pt destruir brasil,44067,0
26/10/2014 08:31,poha bom ganhar eleicao viajando hrs pra votar bateria carro acaba meio caminho,44068,0
26/10/2014 08:31,votarei consciente dever cumprido homem honrado simples sincero claro preparado p governar pais aecio,44069,4
26/10/2014 08:30,brasil nao cresceu ainda bem pra votar hoje,44071,-1
26/10/2014 08:28,vivaaa brasileiros ruas gritar pdemocracia eliberdade hoje vamosconfirmar umbrasil decente,44079,1
26/10/2014 08:27,bonito familia cruzeirense vota,44081,1
26/10/2014 08:26,vamos libertar pt,44083,-1
26/10/2014 08:26,bom dia ae turma agoraeaecioconfirma primeiro voto contabilizado china,44084,1
26/10/2014 08:26,aecio faz parte maconaria piores religioes contra jesus viciado drogas,44086,-1
26/10/2014 08:25,0awv9ajm saindo agora familia pra votar peso 0awv9ajq agoraeaecioconfirma,44091,-1
26/10/2014 08:24,ainda twitter vendo ultimas noticias jaja vai votar la grupo barao,44092,-1
26/10/2014 08:23,colocou bone votar,44093,-1
26/10/2014 08:22,bom dia amigos chegou dia todos votarmos pra muda brasil agoraeaecioconfirma aecio,44095,1
26/10/2014 08:21,votando rt faco apelo fiz ontem comparecam pra votar exercam direito voto,44098,-1
26/10/2014 08:20,brasil igual oportunidades entao vou votar,44102,-1
